specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info;scientific_name - same_as_label;scientific_name - scientific_name;scientific_name - not_in_list;scientific_name - family;scientific_name - genus;scientific_name - epiteth;owner - question_1;owner - no_info
B;Herbarium Berolinense;B 10 1027362;5;6784786;Cupressaceae;Juniperus;silicicola;;Vereinigte Staaten von Amerika;False;;;;North Carolina;;;;12/11/1967 - 12/11/1967;False;False;;;;;P. J. Crutchfield with Sandra Ittenbach;;False;;;;;5604;False;;;True;Carteret County. Along entrance road (Co. Rd. #1208) to Piver's Island. Roadside.;False;;34.71743825 , -76.6721533686557;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1027386;5;6784786;Cupressaceae;Juniperus;thurifera;"""Zu viele Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1027383;5;6784786;Cupressaceae;Juniperus;thurifera;;Spanien;False;;;False;León;;;;26/06/1980 - 26/06/1980;False;False;;;;;J. M. Losa Quintana;;False;;;;;10064;;J. M. Losa Quintana;;False;"Barrios de Luna, Comarca de Luna (Cordillera Cantàbrica), alt. 1200 m, bosquets à proximité de la ville, dénommés ""Sabinares"", sur des roches calcaires, à l'exposition sud.";False;;42.842463888888894 , -5.863675;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1027384;5;6784786;Cupressaceae;Juniperus;thurifera;;Spanien;;;;False;Soria;;;False;28/08/1975 - 28/08/1975;;;;;;;H. Ern;;;;;;;59;;;;True;Trockenwald auf Kalkplateau bei Soria (Spanien: Altkastilien) in 1000 m Meereshöhe;False;;41.77393617363194 , -2.4714517593383794;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1027379;5;6784786;Cupressaceae;Juniperus;thurifera;;Spanien;;;;False;Teruel;;;False;04/04/1992 - 04/04/1992;;;;;;;H. Ern;;;;;;;;True;;;True;nahe Teruel, Kalk, 950 m.;False;;40.34988021536189 , -1.097688674926758;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1027381;5;6784786;Cupressaceae;Juniperus;thurifera;;Spanien;;;;False;Teruel;;;False;04/04/1992 - 04/04/1992;;;;;;;H. Ern;;;;;;;;True;;;True;Nahe Teruel, Kalk, 950 m.;False;;40.35 , -1.098;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0245551;5;6784786;Cupressaceae;Juniperus;turbinata subsp. canariensis;;Spanien;;;;False;Santa Cruz de Tenerife;;;False;24/09/2002 - 24/09/2002;;;;;;;Christian Stierstorfer;;False;;;;;1092;;;;True;Canary Islands, El Hierro, an Wegabbiegung zu El Cres. UTM. 7095   Altitude 1200 m;;False;27.73235063825917 , -18.093688488006595;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025885;5;6784786;Cupressaceae;Cupressus;sempervirens;;Spanien;False;;;;Zaragoza;;;;12/05/1985 - 12/05/1985;False;False;;;;;R. Vogt;;False;;;;;2838;False;;;True;Gips-Berge am W-Rand der Los Monegros, ca. 8 km O von Villafranca de Ebro (N der Autobahn, gegenüber Osera de Ebro).;;False;41.548763160427846 , -0.5805587768554689;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0271521;5;6784786;Cupressaceae;Cupressus;sempervirens;;Italien;True;;;False;Nuoro;;;False;05/04/1985 - 05/04/1985;;;;;;;;;True;;;;;294;;;;True;Sardinien, Nähe Oliena, cult.;False;;40.272748130369116 , 9.400734901428224;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025892;5;6784786;Cupressaceae;Cupressus;sempervirens;;Italien;False;;;;Roma;;;;15/03/1829 - 15/03/1829;False;False;;;;;;;True;;;;;;True;;;True;aus der Villa Hadrian bei Tivoli;False;;41.940784300000004 , 12.776288879207698;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025908;5;6784786;Cupressaceae;Cupressus;sempervirens;;Griechenland;;;;False;Heraklion(Νομός Ηρακλείου);;;False;27/05/1984 - 27/05/1984;;;;;;;J. M. Shay;;;;;;;1407;;J. M. Shay;;;Kamilari: 300 m from sea, near abandoned water mill. Roa[d]side;;False;35.028 , 24.762;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025909;5;6784786;Cupressaceae;Cupressus;sempervirens;;Griechenland;True;;;False;Cyclades(Νομός Κυκλάδων);;;False;30/05/1987 - 30/05/1987;;;;;;;U. Jäth;;;;;;;;True;U. Jäth;;;Naxos. Garten in Galini. Gepflanzt;;False;37.1181146 , 25.4248695;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0026030;5;6784786;Cupressaceae;Cupressus;sempervirens f. horizontalis;;Iran;False;;;;Mazandaran;;;;12/08/1948 - 12/08/1948;False;False;;;;;K. H. et F. Rechinger;;False;;;;;6667;False;;;True;In valle fluvii Čalus, Pol-e Zoghal, 300-600 m;;False;36.516666666666666 , 51.333333333333336;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025983;5;6784786;Cupressaceae;Fitzroya;cupressoides;;Chile;;;;False;Los Ríos;;;;01/02/1961 - 01/02/1961;;;;;;;Ricardi y Matthei;;False;;;;;5248/52;;A. Farjon;;False;Prov. Valdivia [Los Rios]. Cordillera Pelada. El Mirador, 1300 m s. m.;;False;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1026068;5;6784786;Cupressaceae;Juniperus;chinensis;;Japan;;;;False;Nagasaki(長崎県);;;False;23/12/1918 - 23/12/1918;;;;;;;E. H. Wilson;;;;;;;11240;;;;True;Tsushima  on the north side Kuroshima. Japan Sea. On sand dunes mixed with grass  on rocks also among Pine or mixed shrub.;;False;34.3199 , 129.3684;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0198480;5;6784786;Cupressaceae;Juniperus;communis;;Deutschland;True;;;False;Berlin;;;False;29/03/1876 - 29/03/1876;;;;;;;F. Matthias;;;;;;;1789;;;;True;Berlin: Thiergarten;;False;52.51417654453151 , 13.35890293121338;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026074;5;6784786;Cupressaceae;Juniperus;communis;"""Zu viele Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026072;5;6784786;Cupressaceae;Juniperus;communis;;Deutschland;;;;False;Mecklenburg-Vorpommern;;;False;01/08/1910 - 31/08/1910;;;;;;;Karl Hahn;;;;;;;;True;;;True;Pennewitter Viehweide;False;;53.8292704 , 11.7424008;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026075;5;6784786;Cupressaceae;Juniperus;communis;;Polen;False;;;;Lubuskie;;;;01/09/1904 - 30/09/1904;False;False;;;;;V. Torka;;False;;;;;;True;;;True;"Schwiebus; in einem Wäldchen bei Lugau. [Lugów]";False;;52.26983815857981 , 15.492095947265627;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026181;5;6784786;Cupressaceae;Juniperus;communis;;Frankreich;True;;;False;Alsace;;;False;01/10/1890 - 31/10/1890;False;False;;;;;RW. [R. Wagner];;;;;;;;True;;;True;Bot. Garten Straßburg;False;;48.583421128723685 , 7.7280664443969735;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026169;5;6784786;Cupressaceae;Juniperus;communis;;Italien;False;;;;Torino;;;;10/07/1891 - 10/07/1891;False;False;;;;;R.  Beyer;;False;;;;;;True;;;True;Susa. Chiomonte, am Wege auf dem Gaudissard.  Am entfernteren Wege im Walde.;False;;45.119542 , 6.985306;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026164;5;6784786;Cupressaceae;Juniperus;communis;;Frankreich;;;;False;Midi-Pyrénées;;;False;09/05/1889 - 09/05/1889;;;;;;;A. Marcailhou-d'Ayméric;;;;;;;;True;;;True;Entrée du bois de Frontfrède de Prades  (à 1260 m);;False;42.70874088679019 , 1.822636127471924;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0605071;5;6784786;Cupressaceae;Juniperus;communis;;Deutschland;;;;False;Brandenburg;;;False;17/06/1947 - 17/06/1947;;;;;;;C. Risch;;;;;;;;True;;;True;in valle fluv Briese;False;;52.705307040358186 , 13.301267623901369;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026261;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Serbien;False;;;;Jablanički;;;;10/05/1888 - 10/05/1888;False;False;;;;;J. Bornmüller;;False;;;;;;True;;;True;Serbia australis. In cacumine Mt. Preslap pr. Suhaplanina, 1400 m, in rupibus.;False;;42.85916666666667 , 20.634722222222223;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026260;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Frankreich;False;;;;Languedoc-Roussillon;;;;21/07/1944 - 21/07/1944;False;False;;;;;K. H. Rechinger, H. Sleumer;;False;;;;;1728;False;;;True;Pyrén. orient.: Vallée d'Eyne ad limitam super pinetorum 2000 m;;False;42.47483904078248 , 2.0812718675552726;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026257;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Österreich;;;;False;Salzburg;;;False;;;True;;;;;Rohde;;;;;;;;True;;;True;Salisburgi;;False;47.802663043246866 , 13.035964965820314;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026309;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Russland;;;;False;Саха (Якутия) Sakha republic(республика);;;;03/07/1914 - 03/07/1914;;;;;;;G. I. Dolenko;;;;;;;429;False;;;True;Jakutskaja Obl. V(W)iljuiskij okr.  Kušč..... Opuška [Waldrand] ...na granizu .....[an der Grenze...];False;False;63.761850939502025 , 121.65710449218751;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026315;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Slowakei;;;;False;Prešovský kraj;;;False;27/08/1931 - 27/08/1931;;;;;;;Vlad. Krajina;;;;;;;;True;;;True;Slovakia septentrionalis: montes Vysoké Tatry, in convalle Mlynica prope lacum Štrbské pleso dictum, in mugheto altitudine circa 1490 m s. m., solo granitico.;;False;49.128944403277636 , 20.07543170930305;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0548146;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Russland;;;;False;Tuva republic(Тыва республика);;;False;10/07/1967 - 10/07/1967;;;;;;;I. Krasnoborov;;;;;;;;True;;;True;Respublica autonoma Tuva, montes Sajan occidentalis, jugum Sajansky, ad fontes fl. Mungasch.Ak. in alpibus ca. 2100 msm. ad pedes saxorum in declivitate australi.;;False;51.699 , 89.893;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0421016;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Schweden;False;;;;Västra Götalands län;;;;21/09/2006 - 21/09/2006;False;False;;;;;Dürbye;;False;;;;;3394;False;Th. Raus;;False;Bohus Län (Prov.), Orust (Insel), Storehamn,  S Ellös, bei Huseby, Felsenplateau.;False;;58.16950290701337 , 11.485562324523928;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026339;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Spanien;False;;;;Burgos;;;False;01/04/1906 - 31/05/1906;False;False;;;;;[Frère] Sennen et [Frère] Elias;;False;;;;;130;False;;;True;Castille: Sierra Obarenes. entre 900 et 1200 m.;False;;42.6850506 , -3.1285792;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026323;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Frankreich;False;;;;Midi-Pyrénées;;;;06/06/1887 - 06/06/1887;False;False;;;;;Marcailhou d'Aymeric;;False;;;;;;True;Timbal;;False;Roch. calc. de la Maté de Raboul en face Prades (á 1350m);False;;42.78226633771854 , 1.8855309194565575;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0292134;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Deutschland;False;;;;Bayern;;;;09/08/1926 - 09/08/1926;False;False;;;;;F. Fettweis;;False;;;;;2851;False;;;True;Allgäu: Fellhorn, über dem Schlappoltsee. 1800 m. s. m.;False;;47.34949473891979 , 10.22505283355713;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026432;5;6784786;Cupressaceae;Juniperus;communis var. intermedia;"""Zu viele Belege""";Österreich;False;;;;Tirol;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026019;5;6784786;Cupressaceae;Juniperus;californica;;Vereinigte Staaten von Amerika;False;;;;California;;;;15/09/1893 - 17/09/1893;False;False;;;;;Solereder;;False;;;;;;True;;;True;Mojave-Desert, California austr.;False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1026047;5;6784786;Cupressaceae;Juniperus;chinensis;;Deutschland;True;;;False;Brandenburg;;;False;23/02/1953 - 23/02/1953;;;;;;;Schmattorsch;;;;;;;;True;;;True;Dahme: Schloßpark;False;;51.873073093876 , 13.431773185729982;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026046;5;6784786;Cupressaceae;Juniperus;chinensis;;Deutschland;True;;;;Brandenburg;;;;13/10/1954 - 13/10/1954;False;False;;;;;Schmattorsch;;False;;;;;;True;;;True;Dahme: Friedhof;False;;51.86644856213267 , 13.42207431793213;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026044;5;6784786;Cupressaceae;Juniperus;chinensis;"""Kein Etikett""";;;;;True;;;;True;;;True;;;;;;;True;;;;;;True;;;True;;;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 0761461;5;6784786;Cupressaceae;Juniperus;cedrus;;Deutschland;True;;;;Berlin;;;;17/06/1944 - 17/06/1944;False;False;;;;;H. Hupke;;False;;;;;727;False;;;True;Berlin, Bot. Gart. cult.;False;;52.456584718345674 , 13.304572105407717;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0535919;5;6784786;Cupressaceae;Juniperus;cedrus;;Vereinigte Staaten von Amerika;;;;False;California;;;False;29/04/1977 - 29/04/1977;;;;;;;J. T. Howell;;;;;;;;True;;;True;New Elk Glen Lake, Goldem Gate Park, San Francisco;;False;37.76769551080526 , -122.48219490051271;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026033;5;6784786;Cupressaceae;Juniperus;cedrus;;Spanien;True;;;;Santa Cruz de Tenerife;;;False;01/04/1908 - 01/04/1908;;;;;;;Friedrich Fedde;;False;;;;;125;;;;True;Tenerifa: Villa Orotava. Garten des Herrn Perez.;False;;28.393552302590862 , -16.52476787567139;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0657599;5;6784786;Cupressaceae;Juniperus;cedrus;;Spanien;;;;False;Santa Cruz de Tenerife;;;False;14/03/1993 - 14/03/1993;;;;;;;R. Böcker;;;;;;;SP-LP 46;;;;True;La Palma, Roque de los Muchachos/Cal. d. Tab., 2100m ü. NN/Gipfelregion;False;;28.766718634785196 , -17.896492481231693;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0565619;5;6784786;Cupressaceae;Juniperus;cedrus;;Spanien;False;;;;Santa Cruz de Tenerife;;;;28/03/1994 - 28/03/1994;False;False;;;;;R. Böcker;;False;;;;;SP-LP 408;False;;;True;La Palma, Roque de los Muchachos/Cal. d. Tab.;False;;28.7545465 , -17.885150538506288;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025435;5;6784786;Cupressaceae;Austrocedrus;chilensis;;Chile;;;;False;Maule;;;False;01/12/1924 - 31/12/1924;;;;;;;E. Werdermann;;False;;;;;517;;A. Farjon;;False;Prov. Curicó, Hacienda Monte Grande, Alt. ca. 1200 m.;False;;-35.18415607037954 , -71.03358507156373;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025426;5;6784786;Taxodiaceae;Athrotaxis;selaginoides;;Australien;False;;;;Tasmania;;;;08/12/1997 - 08/12/1997;False;False;;;;;Farjon, A.;;;;;;;476;False;;;True;Cradle Mt. - Lake St. Clair N.P., Locality: Dove Lake, on the SW shore of the lake on the edge of the water with Diselma archeri, Telopea sp., Leptospermum sp., Gahnia grandis, Gymnoschoenus sphaerocephalus, Orites sp., Melaleuca sp. Alt. 934 m.;False;;-41.666666666666664 , 145.96666666666667;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025444;5;6784786;Cupressaceae;Callitris;canescens;;Australien;False;;;;South Australia;;;;13/11/1964 - 13/11/1964;False;False;;;;;Hj. Eichler;;False;;;;;18020;False;A. Farjon;;False;Region 9: Murray. On western side of road from Murray Bridge to Bow Hill (E of River Murray), ca. 13 km from turnoff from Princes Highway (= 18 km NE of Murray Bridge).;False;;-35.05 , 139.4;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025475;5;6784786;Cupressaceae;Callitris;columellaris;;Australien;False;;;;South Australia;;;;15/09/1981 - 15/09/1981;False;False;;;;;W. Greuter;;False;;;;;18765;False;A. Farjon;;False;Flinders Range, 10-12 km W of Blinman on road to Parachilna, alt. 400-450m. Rocky hillsides, on stony to clayey ground.;False;;-31.05 , 138.6;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025518;5;6784786;Cupressaceae;Callitris;oblonga;;Australien;False;;;False;New South Wales;;;;03/11/1997 - 03/11/1997;False;False;;;;;Farjon, A.;;False;;;;;417;False;;;True;Bullok Creek, alongside the road Dorrigo - Armidale, c. 1 km NE of turn-off to trout hatchery, in wet rivulet partly blocked by road. Alt. 1200 m.;False;;-30.460549382137025 , 152.30946063820738;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025517;5;6784786;Cupressaceae;Callitris;oblonga;;Australien;;;;False;Tasmania;;;;02/12/1997 - 02/12/1997;;;;;;;Farjon, A.;;;;;;;462;;;;True;"East Coast. Hwy. A-3, 300-400 m onto Grange Road off the highway in stand of Allocasuriana sp. alongside road, disturbed by grazing; soil may be waterlogged at times but no creek or river nearby. Alt. 60 m.";;False;-42.04267976766341 , 148.085253238678;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025507;5;6784786;Cupressaceae;Callitris;macleayana;;Australien;;;;False;New South Wales;;;False;31/10/1997 - 31/10/1997;;;;;;;Farjon, A.;;;;;;;408;;;;True;Port Macquarie,  Sea Acres N. R.  2 km from the lighthouse on Tacking Point, near the visitor centre in subtropical rainforest, on red-brown clay (dolorite) Alt. 30m;;False;-31.48291711413905 , 152.91355133056643;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025522;5;6784786;Cupressaceae;Callitris;preissii;;Australien;False;;;;Western Australia;;;;19/10/1997 - 19/10/1997;False;False;;;;;Farjon, A.;;;;;;;393;False;;;True;Fremantle.  Woodman Point Conservatiion Area  in disturbed dune vegetation with remnants of buldings, Eurepean weeds and rabbits, calcareous sand over limestone.  32°08'S  115°15'E  Alt. 5 m;;False;-32.12372646507294 , 115.76409816741945;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025521;5;6784786;Cupressaceae;Callitris;preissii;;Australien;;;;False;Western Australia;;;False;20/10/1997 - 20/10/1997;;;;;;;Farjon, A.;;;;;;;395;;;;True;Garden Island, c. 4 km S of the northern tip, dense stand of Callitris 6 m tall, regenerated after 1956 fire, little undergrowth, on sand over limestone. Alt. 30 m;False;;-32.19595187133137 , 115.67024230957033;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0474622;5;6784786;Cupressaceae;Callitris;preissii;;Australien;False;;;;Western Australia;;;;13/10/1991 - 13/10/1991;False;False;;;;;W. Greuter;;False;;;;;22753;False;;;True;"Western Australia.  45 km SE of Hyden along road to Lake King  32°33'30""S,  119°19'E   Roadsides, on sandy soil.2S";;False;-32.55833333333333 , 119.31666666666666;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025546;5;6784786;Cupressaceae;Callitris;preissii;;Australien;;;;False;Western Australia;;;False;19/10/1997 - 19/10/1997;;;;;;;Farjon, A.;;;;;;;391;;;;True;Fremantle, Woodman Point near the beach of Jervoise Bay in disturbed dune vegetation, Alt. 2m;;False;-32.1298322345636 , 115.7651710510254;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025556;5;6784786;Cupressaceae;Callitris;preissii;;Australien;;;;False;Victoria;;;False;22/11/1997 - 22/11/1997;;;;;;;Farjon, A. With: Watt, A.;;False;;;;;448;;;;True;Sunraysia Hwy., Locality: Speed c. 1 km of Speed, between highway and railroad on road verge in sand, Alt. 30m;False;;-35.38597111899363 , 142.430534362793;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025569;5;6784786;Cupressaceae;Callitris;rhomboidea;;Australien;False;;;;Victoria;;;;20/11/1997 - 20/11/1997;False;False;;;;;Farjon, A. With: Watt, A.;;False;;;;;435;False;;;True;Grampians Mts. N.P., Signal Peak along road from Dunkeld to Halls Gap, due E of Signal Peak, 1.1 km N of the Mt. Abrupt car park road verge heathland on white sand, with Hakea sp., Allocasuarina sp., Xanthorrhoea sp., Conospermum sp., Leptospermum sp., Restio sp., grading into Eucalyptus woodland, Alt. 300m;False;;-37.583333333333336 , 142.36666666666667;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025560;5;6784786;Cupressaceae;Callitris;rhomboidea;;Australien;False;;;;Tasmania;;;;02/12/1997 - 02/12/1997;False;False;;;;;Farjon, A.;;False;;;;;461;False;;;True;East Coast, Stony River, at river crossing along raod between Triabunna and Swansea, c. 1.5 km S of Swansea, Alt. 40m;False;;-42.13333333333333 , 148.06666666666666;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025591;5;6784786;Cupressaceae;Callitris;verrucosa;;Australien;;;;False;Victoria;;;False;22/11/1997 - 22/11/1997;;;;;;;Farjon, A. with: Watt, A.;;;;;;;445;;;;True;Wyperfeld N.P., desert loop walk i E section grove of this sp. on level sand between dunes, with Hakea gleptospermum, Eucalyptus leptophylla, Hibertia sp. and 'spinifex'. Alt. 60m;;False;-35.576916524038616 , 141.97906494140628;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025615;5;6784786;Cupressaceae;Calocedrus;decurrens;;Deutschland;True;;;False;Brandenburg;;;False;01/12/1922 - 31/12/1922;;;;;;;Bothe;;;;;;;;True;A. Farjon;;;Lennewitz bei Wilsnack  Heimat Nordamerika;;False;52.9011301 , 11.966727;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0422534;5;6784786;Cupressaceae;Chamaecyparis;lawsoniana;;Belgien;False;;;;Hainaut(Henegouwen);;;;25/12/1974 - 25/12/1974;False;False;;;;;P. Sotiaux;;False;;;;;0833974;False;;;True;Mons, cimetière;False;;50.46064444444445 , 3.9767944444444447;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025649;5;6784786;Cupressaceae;Chamaecyparis;lawsoniana;;;False;;;True;;;;True;;;True;;;;;;;True;;;;;;True;A. Farjon;;False;;;True;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1025648;5;6784786;Cupressaceae;Chamaecyparis;lawsoniana;;;False;;;True;;;;True;;;True;;;;;;;True;;;;;;True;A. Farjon;;False;;;True;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1025642;5;6784786;Cupressaceae;Chamaecyparis;lawsoniana;;;;;;True;;;;True;;;True;;;;;;;True;;;;;;True;A. Farjon;;False;;;True;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 0711634;5;6784786;Cupressaceae;Chamaecyparis;pisifera;;Deutschland;True;;;False;Sachsen;;;False;01/08/1862 - 01/08/1862;;;;;;;C. Müller;;;;;;;;True;;;True;Muskau / Park;;False;51.54988444810143 , 14.726014137268066;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025701;5;6784786;Cupressaceae;Chamaecyparis;pisifera;;Polen;True;;;False;Wielkopolskie;;;False;01/09/1905 - 30/09/1905;;;;;;;Bothe;;;;;;;;True;;;True;Schönlanke [Trzcianka]: Oberförsterei! Heimat: Zentraljapan.;False;;53.02830989078 , 16.48504972457886;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025703;5;6784786;Cupressaceae;Chamaecyparis;pisifera;;Polen;True;;;False;Dolnośląskie;;;False;11/11/1898 - 06/04/1899;False;False;;;;;C. Baenitz;;;;;;;;True;;;True;"Breslau; c.; Göpperthain. 120 m. Heimisch in Japan.";False;;51.115 , 17.083;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025699;5;6784786;Cupressaceae;Chamaecyparis;obtusa;;Japan;False;;;False;;;;True;;;True;;;;;;;True;;;;;;True;;;True;Japonia.;;False;;;;True;;;;;;;;
