specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;owner - question_1;owner - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B101041845;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;False;;;False;Thừa Thiên - Huế;;;;12/06/2018 - 12/06/2018;False;False;Bui Van Huong (VNMN), Virginia K. Duwe (MfN), Peter Hein (BGBM), Luong Duc Thien (ITB), Nguyen Hung Manh (IEBR), Eckhard von Raab-Straube (BGBM), Tran Huu Dang (SIE), Truong Ba Vuong (ITB), Tu Bao Ngan (VNMN);;False;470;False;;;True;;True;Phú Lộc district, Bạch Mã National Park, along the road from monument to Villa Kim Giao / Do Quyen. Tropical evergreen mountain rainforest edge, near road. Alt.: 1350 m;False;;16.191944444444445 , 107.86749999999999;;;;False
B;Herbarium Berolinense;B101041851;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;13/06/2018 - 13/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;534;;;;True;;True;Phú Lộc district, Bạch Mã National Park, ridge from main road in N direction near km 7. Tropical evergreen rainforest, humose soil. Alt. 960 m.;;False;16.204722222222223 , 107.85249999999999;;;;
B;Herbarium Berolinense;B101041852;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;13/06/2018 - 13/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;530;;;;True;;True;Phú Lộc district, Bạch Mã National Park, ridge from main road in N direction near km 7. Tropical evergreen rainforest, humose soil. Alt. 960 m;;False;16.204674999999998 , 107.85248333333332;;;;
B;Herbarium Berolinense;B101042100;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;05/06/2018 - 05/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;106;;;;True;;True;Phú Lộc district, Bạch Mã National Park, Tri Sao Trail. Secondary tropical rainforest. Alt.: 500 m;;False;16.226013888888886 , 107.85535;;;;
B;Herbarium Berolinense;B101042103;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;12/06/2018 - 12/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;484;;;;True;;True;Phú Lộc district, Bạch Mã National Park, close to stone monument. Tropical evergreen mountain rainforest edge, near road. Alt.: 1340 m;;False;16.19476388888889 , 107.86310277777777;;;;
B;Herbarium Berolinense;B101042106;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;03/06/2018 - 03/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;2;;;;True;;True;"Phú Lộc district, Bạch Mã National Park, ""Five Lakes Trail"" between Villa Kim Giao and small waterfall. Tropical mountain forest. Alt.: 1210 m";;False;16.19285 , 107.8551111111111;;;;
B;Herbarium Berolinense;B101042111;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;05/06/2018 - 05/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;89;;;;True;;True;"Phú Lộc District, Bạch Mã National Park, ""Pheasant trail"", road to 1 km to the west. Tropical forest. alt.: 410 m";;False;16.22946111111111 , 107.85145277777777;;;;
B;Herbarium Berolinense;B101042112;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;05/06/2018 - 05/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;79;;;;True;;True;"Phú Lộc District, Bạch Mã National Park, ""Pheasant trail"", road to 1 km to the west. Tropical forest. alt.: 520 m";;False;16.22870833333333 , 107.85353055555555;;;;
B;Herbarium Berolinense;B101042117;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;11/06/2018 - 11/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;361;;;;True;;True;Phú Lộc District, Bạch Mã National Park, lowland above swimming pool. Open places with shrubs near river and Acacia and Hevea plantations. Alt.: 40 m;;False;16.222788888888886 , 107.8862888888889;;;;
B;Herbarium Berolinense;B101042123;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;06/06/2018 - 06/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;154;;;;True;;True;"Phú Lộc District, Bạch Mã National Park, lowland trail to ""slippery rocks"", near the river. Secondary tropical rainforest. Alt.: 65 m";;False;16.220788888888887 , 107.8859388888889;;;;
B;Herbarium Berolinense;B101042126;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;06/06/2018 - 06/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;157;;;;True;;True;"Phú Lộc District, Bạch Mã National Park, lowland trail to ""slippery rocks"", near the river. Secondary tropical rainforest. Alt.: 65 m";;False;16.220788888888887 , 107.8859388888889;;;;
B;Herbarium Berolinense;B101042132;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;03/06/2018 - 03/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;20;;;;True;;True;"Phú Lộc District, Bạch Mã National Park, ""Rhododendron Trail"". Tropical mountain forest. alt.: 1090 m";;False;16.1898556 , 107.84953333333333;;;;
B;Herbarium Berolinense;B101042135;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;False;;;;Thừa Thiên - Huế;;;;11/06/2018 - 11/06/2018;False;False;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh (IEBR), Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;False;357;False;;;True;;True;Phú Lộc District, Bạch Mã National Park, lowland above swimming pool. Open places with shrubs near river and Acacia and Hevea plantations. Alt: 40 m;False;;16.216666666666665 , 107.88333333333334;;;;False
B;Herbarium Berolinense;B101042140;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;05/06/2018 - 05/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;76;;Binh;;;;True;"Phú Lộc District, Bạch Mã National Park, ""Pheasant trail"", road to 1 km to he west. Tropical forest. Alt.: 495 m";;False;16.228088888888887 , 107.85521388888888;;;;
B;Herbarium Berolinense;B101042141;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;03/06/2018 - 03/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;25;;Nguyen Hung Manh;;;;True;Phú Lộc District, Bạch Mã National Park, near road just below Villa Giao. Tropical mountain forest. Alt.: 1130 m;;False;16.196044444444446 , 107.84758888888888;;;;
B;Herbarium Berolinense;B101042147;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;05/06/2018 - 05/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;107;;;;True;;True;Phú Lộc District, Bạch Mã National Park, Tri Sao Trail. Secondary tropical rainforest. Alt.: 500 m;;False;16.226013888888886 , 107.85535;;;;
B;Herbarium Berolinense;B101177913;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Spanien;;;;False;Girona;;;False;01/06/1928 - 30/06/1928;;;Sennen [Frère];;;;True;;;True;V. Engelhardt;;Cerdagne. Llivia prairies, 1250 m.;;False;42.462659279111165 , 1.9818305969238283;;;;
B;Herbarium Berolinense;B101177929;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;;;;False;İstanbul;;;False;;;True;Noë;;;;True;;;True;Baschant;;Constantinopel;;False;41.0091982 , 28.9662187;;;;
B;Herbarium Berolinense;B101177930;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;;;;False;Çanakkale;;;;16/06/1883 - 16/06/1883;;;P. Sintenis;;;927;;A. Strid;;;;True;Assos: in campis maritimis.;;False;39.489434742931785 , 26.33650302886963;;;;
B;Herbarium Berolinense;B101177961;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Ungarn;False;;;;Pest;;;;07/06/1936 - 07/06/1936;False;False;;;True;;True;;;True;Z. Kárpáti;False;In arenosis prope Pótharaszt-puszta ad opp. Monor. alt. cca 110 m.;;False;47.3527433 , 19.4468404;;;;False
B;Herbarium Berolinense;B101177962;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Ungarn;False;;;;Pest;;;;07/06/1936 - 07/06/1936;;;Z. Kárpáti;;;;True;;;True;Z. Kárpáti,V. Engelhardt;False;In arenosis prope Pótharaszt puszta ad opp. Monor, alt. cca 110m.;False;;47.3527433 , 19.4468404;;;;False
B;Herbarium Berolinense;B101177972;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;False;;;;Mersin;;;;22/07/1992 - 22/07/1992;False;False;P. Hein;;False;A 77-1;False;Gerald Pacolly;;False;Peter Hein;False;Hochebene zwischen Akpinar und Kasançi, N. Anamur. Kalk-Felsklötze mit Spalten, 40-90°,1470 m, SO-exponiert.;False;;36.333333333333336 , 32.88333333333333;;;;False
B;Herbarium Berolinense;B101177973;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;;;;False;Antalya;;;False;23/07/1996 - 23/07/1996;;;R. Ulrich;;;;True;;;True;;True;Kalkfelsen, 100 m, Exp. SO über Ardrasan, SW-Anatolien;;False;36.32670858055129 , 30.439767837524418;;;;
B;Herbarium Berolinense;B101177974;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;False;;;;Muğla;;;;06/07/1984 - 06/07/1984;False;False;Per Hartwig, Özcan Seçmen & Arne Strid;;False;23265;False;A. S. [Arne Strid];;False;;True;Sandras Dağ, SW side, along road between the village of Ağla and the fire watchtower, 1250 m. Open Pinus nigra forest.;False;;37.06666666666667 , 28.816666666666666;;;;False
B;Herbarium Berolinense;B101177975;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;False;;;;Mersin;;;False;29/09/1984 - 29/09/1984;;;I. Hagemann, J. Binder, W. Schwarz;;;2241;;I. Hagemann;;False;;True;Provinz Icel, 21 km nordwestlich Mersin in Richtung Aslankoy, 800 m ü. M., steile sw-exponierte Kalkfelswände, blockig anstehender Fels mit ruhenden Grobschotterbänken, Kalk, mit Quercus coccifera, stark beweidet.;;False;36.97161175165316 , 34.57239747047425;;;;
B;Herbarium Berolinense;B101177976;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;False;;;;Mersin;;;;29/09/1984 - 29/09/1984;False;False;I. Hagemann, J. Binder, W. Schwarz;;False;2248;False;I. Hagemann;;False;;True;21 km nordwestlich Mersin in Richtung Aslankoy, 800 m ü. M., steile sw-exponierte Kalkfelswände, blockig anstehender Fels mit ruhenden Grobschotterbänken, Kalk mit Quercus coccifera, stark beweidet.;False;;36.92310167384047 , 34.43861961364747;;;;False
B;Herbarium Berolinense;B101177977;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;;;;False;Bolu;;;False;25/09/1984 - 25/09/1984;;;I. Hagemann, J. Binder, W. Schwarz;;;2019;;U. Matthäs;;;;True;So-exponierter Felshang mit Schotternischen südlich von Gerede bei Aktas, 1400 m ü. M., Kalkgestein, mit einzelnen Schwarzkiefern.;;False;40.681011 , 32.325218;;;;
B;Herbarium Berolinense;B101177978;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;False;;;;Mersin;;;;01/10/1984 - 01/10/1984;False;False;I. Hagemann, J. Binder, W. Schwarz;;False;2351;False;U. Matthäs;;False;;True;Provinz Icel, Küstenstraße von Silifke nach Anamur, westlich Aydincik, 200 m.ü.M., lichter Pinus brutia-Wald auf Kalk.;False;;36.13196092307873 , 33.23501586914063;;;;False
B;Herbarium Berolinense;B101177979;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;False;;;;Antalya;;;;21/09/1998 - 21/09/1998;False;False;R. Ulrich;;False;;True;G. Parolly;;False;;True;Erodierter Hang 80 m, Exp. NE, N Oymapinar (NNE Manavgat);;False;36.885803562185316 , 31.51713609695435;;;;False
B;Herbarium Berolinense;B101177980;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;;;;False;Antalya;;;False;22/09/1999 - 22/09/1999;;;R. Ulrich;;;;True;G. Parolly;;;;True;Bewaldeter Steilhang 75m, Exp. NNE Gazipaşa;;False;36.29166794882463 , 32.32714176177979;;;;
B;Herbarium Berolinense;B101177981;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;False;;;;Mersin;;;;30/09/1984 - 30/09/1984;False;False;I. Hagemann, J. Binder, W. Schwarz;;False;2274;False;I. Hagemann;;False;;True;16 km westlich Silifke bei Balandiz, NW-exponierte steile Kalkfelsen mit ruhenden Grobschotternischen mit Querus coccifera und Phlomis. 750 m ü. M.;;False;36.35161 , 33.772785;;;;False
B;Herbarium Berolinense;B101177982;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;;;;False;Antalya;;;False;03/10/1984 - 03/10/1984;;;I. Hagemann, J. Binder, W. Schwarz;;;2426;;U. Matthäs;;;;True;Bozburun-Massiv, 30 km nördlich von Gebiz, steile, s-exponierte Kalkfelswände mit Querus coccifera und einzelnen Juniperus foetidissima-Bäumen. 1550 m ü. M.;;False;37.27722830189077 , 30.949172973632816;;;;
B;Herbarium Berolinense;B101177983;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;;;;False;Muğla;;;False;12/07/1966 - 12/07/1966;;;Hasan Peşmen, M. Aydan;;;513;;G. Parolly;;;;True;Ağla Küyü - Köyceğiz 1200 m. Pinus nigra forest;;False;36.994198 , 28.724036;;;;
B;Herbarium Berolinense;B101177984;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;;;;False;Manisa;;;False;24/05/1995 - 24/05/1995;;;Peter Hein;;;95-105;;;;True;;True;Anatolien. Spil Dağ bei Manisa (Mons Sipylacus, Manisa Dağ). Felsiger Hang mit Dornpolstervegetaion, Gneis, Ophiolith. Locus classicus: in parte superiore Sipyli supra Magnesiam, Boissier.;;False;38.6 , 27.483333333333334;;;;
B;Herbarium Berolinense;B101177985;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;False;;;;Manisa;;;;11/08/1854 - 11/08/1854;False;False;B. Balansa;;False;104;False;;;True;;True;Sommet du Mont Sipyle, au-dessus de Magnésie.;False;;38.56480695911465 , 27.45414733886719;;;;False
B;Herbarium Berolinense;B101177986;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;;;;False;Manisa;;;False;12/08/1933 - 12/08/1933;;;O. Schwarz;;;1001;;;;True;;True;"M. Sipylos Magnesiae: in pascuis lapidosis, dumos latos decusissimos habitus Acantholimi formans; 12-1500 m s.m.";;False;38.565382287440876 , 27.45371818542481;;;;
B;Herbarium Berolinense;B101177987;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;;;;False;İzmir;;;False;01/07/1933 - 31/07/1933;;;O. Schwarz;;;847;;;;True;;True;Nifdag Smyrnae: in lapidosis cacuminis, ca. 1700 m s.m.;;False;38.38834998005573 , 27.357158660888672;;;;
B;Herbarium Berolinense;B101177988;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;;;;False;İzmir;;;False;07/07/1933 - 07/07/1933;;;O. Schwarz;;;847;;;;True;;True;"[West Anatolien] Nifdağ: in pascuis cacuminis; solo calcareo-lapidoso; ca. 1700 m s. m.";False;False;38.299591 , 27.020778;;;;
B;Herbarium Berolinense;B101178102;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Italien;;;;False;Piemonte;;;False;01/08/1864 - 31/08/1864;;;E. Rostan;;;;True;;;True;R. Beyer;;[Piedmont] Rochers exposés de Val Chianale;;False;44.643343540438764 , 7.004084587097169;;;;
B;Herbarium Berolinense;B101178103;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Italien;;;;False;Piemonte;;;False;01/07/1891 - 31/07/1891;;;Ed. Rostan;;;;True;;;True;R. Beyer;;Fissures des Rochers alpes d'Angrogne val de Maie;;False;44.842873878359434 , 7.222394943237306;;;;
B;Herbarium Berolinense;B101178123;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Frankreich;;;;False;Nouvelle-Aquitaine;;;False;16/07/1902 - 16/07/1902;;;E. Simon;;;;True;;;True;Bothe;;Galia occid., Châtelaillon (Char. Inf.) in arenosis maritimis.;;False;46.08384414855719 , -1.0964012145996096;;;;
B;Herbarium Berolinense;B101178124;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Frankreich;;;;False;Nouvelle-Aquitaine;;;False;18/07/1902 - 18/07/1902;;;E. Simon;;;;True;;;True;V. Engelhardt;;Châtelaillon (Ch. Inf.) in arenosis maritimis.;;False;46.0783358 , -1.0909224;;;;
B;Herbarium Berolinense;B101178125;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Rumänien;True;;;False;Dolj;;;False;03/06/1951 - 03/06/1951;;;I. Prodan;;;;True;I. Prodan;;;;True;Oltenia. In horto publico opp. Craiova, locus classicus. Alt. cca. 100 m s.m.;;False;;;;;True
B;Herbarium Berolinense;B101178274;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Italien;;;;False;Friuli-Venezia Giulia;;;False;;;True;Tommasini;;;;True;;;True;;True;Triest;;False;45.654166 , 13.784005;;;;
B;Herbarium Berolinense;B101178328;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Bulgarien;;;;False;Blagoevgrad(Благоевград);;;False;07/09/1934 - 07/09/1934;;;A. Drenovski;;;;True;A. Drenovski;;;;True;Mt. Slavjanka - in graminosis supra pag. Petrovo;;False;41.44299154282406 , 23.511772155761722;;;;
B;Herbarium Berolinense;B101178575;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Rumänien;False;;;;Vaslui;;;;21/05/1973 - 21/05/1973;;;Gh. Viţalariu;;;;True;Gh. Viţalariu;;False;;True;"Moldavia, distr. Vaslui. In graminosis arenosis (Ass. Andropogonetum ischaemi) collium ""Dl. Lohanu"" prope vicum Mînjeşti. Alt. cca 170 m s.m.";False;;46.594185297042976 , 27.817296981811527;;;;False
B;Herbarium Berolinense;B101178692;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Tschechien;False;;;;Jihomoravský kraj;;;;01/05/1932 - 31/05/1932;False;False;H. Laus;;False;;True;;;True;;True;Nikolsburg [Mikolov]: Tafelberg-Felsen b. Klentnitz [Klentnice].;False;;48.84077164545737 , 16.63763523101807;;;;False
B;Herbarium Berolinense;B101178693;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Tschechien;;;;False;Jihomoravský kraj;;;False;15/05/1934 - 15/05/1934;;;Ferd. Weber;;;;True;;;True;Bothe;;Moravia meridionalis, Montes Parlovské kopce collis Tabulová in saxos. calcar.;;False;48.840854 , 16.63815;;;;
B;Herbarium Berolinense;B101178694;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Tschechien;False;;;;Jihomoravský kraj;;;;14/06/1931 - 14/06/1931;False;False;F. Weber;;False;;True;;;True;;True;Süd-Mähren. Pollauer Berge: Maydenstein;False;;48.87606432287833 , 16.662225723266605;;;;False
B;Herbarium Berolinense;B101178696;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Tschechien;False;;;;Jihomoravský kraj;;;False;01/05/1932 - 31/05/1932;False;False;H. Laus;;False;;True;;;True;H. Laus;;Süd-Mähren. Nikolsburg [Mikulov]: Kalkfelsen des Tafelberges bei Klentnitz [Klentnice] n. Pollau.;;False;48.84085381002011 , 16.63815021514893;;;;
B;Herbarium Berolinense;B101178697;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Tschechien;;;;False;Jihomoravský kraj;;;False;15/05/1934 - 15/05/1934;;;Ferd. Weber;;;;True;;;True;Ferd. Weber,Bothe;;Moravia meridionalis. Montes Parlovské Kopce collis Tabulová in saxos. calcar.;;False;48.8440428292222 , 16.63742065429688;;;;
B;Herbarium Berolinense;B101178826;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Bulgarien;;;;False;Khaskovo(Хасково);;;False;01/06/1900 - 30/06/1900;False;False;V. Střibrný;;;;True;;;True;;True;In memorosis ad Skobelevo;;False;42.0970935017805 , 25.369491577148438;;;;
B;Herbarium Berolinense;B101178827;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Bulgarien;;;;False;Khaskovo(Хасково);;;False;30/06/1900 - 30/06/1900;;;V. Střibrný;;;;True;;;True;;True;In aridis ad Skobelevo.;;False;42.097094 , 25.369492;;;;
B;Herbarium Berolinense;B101178985;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Italien;;;;False;Trentino-Alto Adige;;;False;01/07/1856 - 31/07/1856;;;Porta;;;;True;;;True;R. Beyer;;Tirolia austral. Judicariis in pratis circa pagum Cologna, sol. calciar. 5-600 m s. m.;;False;45.9146497 , 10.8418241;;;;
B;Herbarium Berolinense;B101178986;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Italien;;;;False;Trentino-Alto Adige;;;False;01/07/1952 - 31/07/1952;;;Baschant;;;;True;;;True;Baschant;;Trento;;False;46.0664228 , 11.1257601;;;;
