specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B 10 1039054;2;5006053;Gnetaceae;Gnetum;gnemon;;Fidschi;False;;;;Central;;;;17/08/1927 - 17/08/1927;False;False;John W. Gillespie;;;False;2308;False;;;True;Southeast slopes of Korobaba mountain, alt. 300 m. Viti Levu, Rewa Prov.;False;;-18.087445959505914 , 178.38393688201907;;;
B;Herbarium Berolinense;B 10 1039055;2;5006053;Gnetaceae;Gnetum;gnemon;;Fidschi;False;;;;Central;;;;24/10/1927 - 24/10/1927;False;False;John W. Gillespie;;;False;3515;False;;;True;Vicinity of Nasinu, 9 mi. from Suva, alt. 150 m. Viti Levu, Naitasiri Prov.;False;;-18.094297892660304 , 178.48560556797304;;;
B;Herbarium Berolinense;B 10 1039056;2;5006053;Gnetaceae;Gnetum;gnemon;;Fidschi;;;;False;Central;;;False;22/10/1927 - 22/10/1927;;;John W. Gillespie;;;;3465;;;;True;Nasinu, 9 miles from Suva, in woods west of the road, Alt. 150 m.;;False;-18.09299157827101 , 178.4663772583008;;;False
B;Herbarium Berolinense;B 10 1039057;2;5006053;Gnetaceae;Gnetum;gnemon;;Indonesien;;;;False;;;;True;01/01/1843 - 31/12/1843;;;Zollinger;;;;1315;False;;;True;Java;;False;;;;True
B;Herbarium Berolinense;B 10 1039058;2;5006053;Gnetaceae;Gnetum;gnemon;;Indonesien;;;;False;West Papua;;;False;22/03/1937 - 22/03/1937;;;Neth[erlands] Ind[ies] For. Service;;;;22490;;Van Steenis;;;West Nw. Guinea, K[ampong=Dorf] Wermoedena [Wondama];False;False;-2.6995773662964972 , 134.50080892285362;;;False
B;Herbarium Berolinense;B 10 1039059;2;5006053;Gnetaceae;Gnetum;gnemon;;Malaysia;False;;;;Pulau Pinang;;;;03/03/1965 - 03/03/1965;False;False;Hardiat & Samsuri;;;False;229;False;;;True;Ayer Hitam Dam Reserve;False;;5.398125337460425 , 100.26256084442139;;;
B;Herbarium Berolinense;B 10 1039060;2;5006053;Gnetaceae;Gnetum;gnemon;;Indonesien;True;;;;West Java;;;;01/01/1976 - 31/01/1976;False;False;H. Ern;;;False;;True;;;True;Kultiviert im Botanischen Garten Bogor, Java;False;;-6.598192792120639 , 106.79955482482912;;;
B;Herbarium Berolinense;B 10 1039104;2;5006053;Gnetaceae;Gnetum;gnemon var. sylvestris;;Fidschi;False;;;;Eastern;;;;29/01/1934 - 05/02/1934;False;False;A. C. Smith;;;False;942;False;Mgf. [F. Markgraf];;False;Koro. Eastern slope of main ridge, alt. 200 - 300 m.;False;;-17.3440969 , 179.4190885;;;
B;Herbarium Berolinense;B 10 1039103;2;5006053;Gnetaceae;Gnetum;gnemon var. sylvestris;;Fidschi;;;;False;Northern;;;False;14/11/1933 - 14/11/1933;;;A. C. Smith;;;;414;;Mgf. [F. Markgraf];;;Mount Mariko, Alt: 600 - 866 Meters, dense forest;;False;-16.69 , 179.39277777777778;Mount Mariko;;False
B;Herbarium Berolinense;B 10 1039102;2;5006053;Gnetaceae;Gnetum;gnemon var. sylvestris;;Papua-Neuguinea;False;;;;New Ireland;;;;09/02/1928 - 09/02/1928;False;False;G. Peekel;;;False;1107;False;;;True;Neu-Mecklenburg (New Ireland): Lamekot;False;;-2.823234 , 151.1827687;;;False
B;Herbarium Berolinense;B 10 1039100;2;5006053;Gnetaceae;Gnetum;gnemon var. sylvestris;;Fidschi;;;;False;Northern;;;False;20/04/1934 - 02/05/1934;False;;A. C. Smith;;;;1544;;Mgf. [F. Markgraf];;;"Vanua Levu: Mbua. Southern Portion of Seatovo Range; Alt: 100 - 350 Metres";;False;-16.97274101999902 , 178.72283935546875;;;False
B;Herbarium Berolinense;B 10 1039101;2;5006053;Gnetaceae;Gnetum;gnemon var. sylvestris;;Fidschi;;;;False;Northern;;;False;08/06/1934 - 08/06/1934;;;A. C. Smith;;;;1938;;Mgf. [F. Markgraf];;;"Vanua Levu: Thakaundrove. Natewa Bay Region: Hills West of Korotasere; Alt: 100 - 300 Meters";;False;-16.55591083430529 , 179.50149536132815;;;False
B;Herbarium Berolinense;B 10 1039099;2;5006053;Gnetaceae;Gnetum;gnemon var. sylvestris;;Fidschi;;;;False;Northern;;;False;17/05/1934 - 17/05/1934;;;A. C. Smith;;;;1842;;Mgf. [F. Markgraf];;;Vanua Levu: Mathuata. Wainunu-Ndreketi divide. Alt: 200 - 300 Meters;;False;-16.836089974560213 , 178.84643554687503;;;False
B;Herbarium Berolinense;B 10 1039098;2;5006053;Gnetaceae;Gnetum;gnemon var. sylvestris;;Fidschi;False;;;;Eastern;;;;13/10/1933 - 18/10/1933;False;False;A. C. Smith;;;False;94;False;Mgf. [F. Markgraf];;False;"Kandavu: Hills above Namalata and Ngaloa Bays; Alt. 200 - 400 meters";False;;-19.054492036478823 , 178.15996170043948;;;
B;Herbarium Berolinense;B 10 1039097;2;5006053;Gnetaceae;Gnetum;gnemon var. sylvestris;;Indonesien;;;;False;North Sulawesi;;;False;31/05/1926 - 31/05/1926;;;H. G. Lam;;;;3275;;Markgraf;;;Selebes Talaud Eil. P[ulau=Insel] Karakelang. O helling G[unung=Berg] Piapi ca 350 m.;;False;4.12274170246626 , 126.79055213928224;;;
B;Herbarium Berolinense;B 10 1039096;2;5006053;Gnetaceae;Gnetum;gnemon var. sylvestris;;Indonesien;;;;False;West Papua;;;False;01/05/1926 - 31/05/1926;;;Docters v. Leeuwen;;;;9065;;Markgraf;;;Archipel Ind. N. Guinea. Albatros Bivak. ±80 m.;;False;;;;True
B;Herbarium Berolinense;B 10 1039095;2;5006053;Gnetaceae;Gnetum;gnemon;;Indonesien;True;;;;West Java;;;;;;True;;;;True;;True;;;True;Patria: Japan. Cult. in Hort[us] Bog[oriensis] V. F. 26;False;;-6.5962986 , 106.7972421;;;
B;Herbarium Berolinense;B 10 1039094;2;5006053;Gnetaceae;Gnetum;gnemon;;Fidschi;;;;False;Western;;;False;02/01/1969 - 02/01/1969;;;Otto Degener and Isa Degener;;;;32171;;A. C. Smith;;False;Along road 23 miles from Nadi, Nausori Highlands, Viti Levu. Rainforest at 2,200 feet.;;False;-17.80628 , 177.47923;;;False
B;Herbarium Berolinense;B 10 1039092;2;5006053;Gnetaceae;Gnetum;gnemon;;Indonesien;True;;;False;West Sumatra;;;False;25/04/1990 - 25/04/1990;;;S. Dressler;;;;;True;S. Dressler;;;Padang, Teluk Bayur, kultiviert als Fruchtbaum;;False;-0.99757185 , 100.372370430568;;;False
B;Herbarium Berolinense;B 10 1039093;2;5006053;Gnetaceae;Gnetum;gnemon;;Indonesien;True;;;;West Sumatra;;;;25/04/1990 - 25/04/1990;False;False;S. Dressler;;;False;;True;S. Dressler;;False;Sumatra : Padang, Teluk Bayur;False;;-0.99757185 , 100.372370430568;;;
B;Herbarium Berolinense;B 10 1039091;2;5006053;Gnetaceae;Gnetum;gnemon;;Indonesien;False;;;;West Papua;;;;23/04/1994 - 23/04/1994;False;False;M. J. S. Sands with R. J. Johns, Soetjipto Moeljono, Markus Jitmau, Elisa Waly;;;;6300;False;;;True;"Kabupaten Manokwari; Kecamatan Manokwari. Foothills on the southern margin of the Arfak Plains. River valley between the Sungai Wariori and S. Waramoi (Sungai Mangopi), 30-50 m.";False;;-0.8333 , 133.6333;;;
B;Herbarium Berolinense;B 10 1039090;2;5006053;Gnetaceae;Gnetum;gnemon var. domesticum;;Papua-Neuguinea;True;;;False;Morobe;;;False;05/11/1935 - 05/11/1935;False;False;J. & M. S. Clemens;;;False;771;False;;;True;Sattelberg, along old trail, evidently planted, six in a row, Altitude: 3000 ft;False;;-6.4854525 , 147.7684903;;;
B;Herbarium Berolinense;B 10 1039089;2;5006053;Gnetaceae;Gnetum;gnemon var. domesticum;;Papua-Neuguinea;True;;;;Morobe;;;False;05/11/1935 - 05/11/1935;False;False;Clemens;;;False;771;;;;True;Morobe-Distrikt, Sattelberg, along old trail, evidently planted, six in a row, 3000 Fuß;;False;-6.4854525 , 147.7684903;;;False
B;Herbarium Berolinense;B 10 1039087;2;5006053;Gnetaceae;Gnetum;gnemon var. domesticum;;Fidschi;;;;False;Western;;;False;18/06/1941 - 18/06/1941;;;Otto Degener + Aloisio Tabualewa;;;False;15602;;;;True;Buyobuyr, near Nambutini, Viti Levu, Fiji;;False;-17.6765475 , 177.9185369;;;False
B;Herbarium Berolinense;B 10 1039088;2;5006053;Gnetaceae;Gnetum;gnemon var. domesticum;;Fidschi;;;;False;Central;;;False;15/12/1940 - 15/12/1940;;;Otto Degener and Emilio Ordonez;;;;13782;;;;True;Suva Pumping Station, Viti Levu, Fiji, Forest at 300 ft;;False;-18.136740986610317 , 178.45561590261946;;;False
B;Herbarium Berolinense;B 10 1039084;2;5006053;Gnetaceae;Gnetum;gnemon var. brunonianum;;Papua-Neuguinea;False;;;;;;;True;01/06/1898 - 01/06/1898;False;False;Ramu Expedition;;;False;54;False;Mgf. [F. Markgraf];;False;Ramu;False;;;;;True
B;Herbarium Berolinense;B 10 1039081;2;5006053;Gnetaceae;Gnetum;gnemon var. brunonianum;;Malaysia;;;;False;Sarawak;;;False;;;True;;;;True;;True;Mgf. [F. Markgraf];;;Sarawak;;False;;;;True
B;Herbarium Berolinense;B 10 1039114;2;5006053;Gnetaceae;Gnetum;gnemonoides;;Indonesien;False;;;;Maluku;;;;23/11/1917 - 23/11/1917;False;False;Kornassi (Exp: Rutten);;;False;92;False;Markgraf;;False;Séran. Roho. Wahaai;False;;-2.800398036567919 , 129.47662353515628;;;False
B;Herbarium Berolinense;B 10 1039113;2;5006053;Gnetaceae;Gnetum;gnemonoides;;Malaysia;False;;;;Johor;;;;28/10/1962 - 28/10/1962;False;False;J. Sinclair;;;False;10717;False;J. Sinclair;;False;Sungei Semalok, Mawai, Johore, Malaya. Hanging down over stream near bridge at roadside.;False;;1.8745802645512397 , 103.95538330078125;;;
B;Herbarium Berolinense;B 10 1039112;2;5006053;Gnetaceae;Gnetum;gnemonoides;;Indonesien;False;;;;Maluku;;;;24/11/1938 - 24/11/1938;False;False;P. Buwalda;;;False;6104;False;F. Markgraf;;False;at Cape Waai, Ambon, in primary forest, at 100 m;False;;-3.5647843 , 128.3193243;;;
B;Herbarium Berolinense;B 10 1039110;2;5006053;Gnetaceae;Gnetum;gnemonoides;;Indonesien;False;;;;West Java;;;;01/01/1906 - 28/02/1906;;False;A. Engler;;;False;3981;;;;True;Hort. Buitenzorg [Bogor];False;;-6.5962986 , 106.7972421;;;
B;Herbarium Berolinense;B 10 1039111;2;5006053;Gnetaceae;Gnetum;gnemonoides;;Indonesien;False;;;False;West Java;;;False;01/01/1906 - 28/02/1906;;;A. Engler;;;;3981;;;;True;Hort. Buitenzorg;;False;-6.5962986 , 106.7972421;;;False
B;Herbarium Berolinense;B 10 0056785;2;5006053;Gnetaceae;Gnetum;gnemonoides;;Papua-Neuguinea;False;;;;East Sepik;;;;06/09/1990 - 06/09/1990;False;False;W. Takeuchi;;;False;6687;False;K. Damas;;False;East Sepik province, lower slopes of Suba, above alluvial flats around Gahom, ca. 200 m elevation;False;;-4.39 , 142.44;;;
B;Herbarium Berolinense;B 10 0056640;2;5006053;Gnetaceae;Gnetum;gnemonoides;;Malaysia;;;;False;Pahang;;;False;26/10/1975 - 26/10/1975;;;Mohd Shah, Sidek and Samsuri;;;;3745;;;;True;Jungle path Gunong Serudom, Kuantan, Alt.: 2,500 - 3.400 ft.;;False;3.8982881890571175 , 102.9906463623047;;;False
B;Herbarium Berolinense;B 10 0001478;2;5006053;Gnetaceae;Gnetum;gnemonoides;;Indonesien;False;;;;West Java;;;;01/10/1886 - 31/10/1886;False;False;Warburg;;;False;1216;False;Mgf. [F. Markgraf];;False;Buitenzorg [Bogor] Garten aus Ceram;False;;-6.5962986 , 106.7972421;Bogor, West-Java, 16121, Indonesien;;False
B;Herbarium Berolinense;B 10 1039118;2;5006053;Gnetaceae;Gnetum;klossii;;Malaysia;False;;;;Sabah;;;;04/08/1931 - 04/08/1931;False;False;J. & M. S. Clemens;;;False;26003;False;Mgf. [F. Markgraf];;False;Plants of Mount Kinabalu , Dallas, 3000 feet;False;;6.0750667 , 116.5587;;;
B;Herbarium Berolinense;B 10 0001480;2;5006053;Gnetaceae;Gnetum;klossii;;Malaysia;;;;False;Sabah;;;False;18/08/1927 - 18/08/1927;;;C. Boden - Kloss;;;;19146;;;;True;Borneo: Bettotan bei Sandakan;;False;5.779283290031778 , 117.89360046386719;;;False
B;Herbarium Berolinense;B 10 0001481;2;5006053;Gnetaceae;Gnetum;klossii;;Malaysia;False;;;;Sabah;;;;18/08/1927 - 18/08/1927;False;False;Boden - Kloss;;;False;19146;False;;;True;Borneo: Bettotan bei Sandakan;False;;5.47 , 117.52;;;
B;Herbarium Berolinense;B 10 0001479;2;5006053;Gnetaceae;Gnetum;karstenianum;;Indonesien;False;;;;Maluku;;;;;;True;Warburg;;;False;18084;False;Markgraf;;False;Batjan [Insel Bacan] Sibella [Berg Sibela], 2000';False;;-0.7377731759187216 , 127.52586364746095;;;
B;Herbarium Berolinense;B 10 0268949;2;5006053;Gnetaceae;Gnetum;interruptum;;Kamerun;;;;False;Sud;;;False;06/10/1890 - 06/10/1890;;;M. Dinklage;;;;882;;E. H. Biye;;;Bei den Ebeafällen des Lokundje im südlichen Kamerungebiet;;False;3.1768888888888887 , 10.031030555555557;;;
B;Herbarium Berolinense;B 10 0268951;2;5006053;Gnetaceae;Gnetum;interruptum;;Kamerun;False;;;;Sud;;;;;;True;G. Zenker;;;False;4134;False;E. H. Biye;;;Bipinde, Urwaldgebiet;False;;3.078241 , 10.41199;;;
B;Herbarium Berolinense;B 10 0268948;2;5006053;Gnetaceae;Gnetum;interruptum;;Kamerun;False;;;;Sud;;;;01/01/1911 - 31/01/1911;False;False;G. Zenker;;;False;4134;False;Mgf. [F. Markgraf];;False;Bipindi, lichter Buschwald;False;;3.078241 , 10.41199;;;
B;Herbarium Berolinense;B 10 0268952;2;5006053;Gnetaceae;Gnetum;interruptum;;Gabun;False;;;;Estuaire;;;;;;True;R. P. Klaine;;;False;1029 et 1053;False;E. H. Biye;;False;Environs de Libreville (Gabon);False;;0.450202 , 9.51616055604106;;;False
B;Herbarium Berolinense;B 10 0531239;2;5006053;Gnetaceae;Gnetum;indicum;;Hongkong;False;;;;(Hong Kong);;;;06/09/1940 - 06/09/1940;False;False;Y. W. Taam;;;False;1638;False;;;True;Lantao Island, Tungchung and Vicinity;False;;22.282742867647574 , 113.96427154541017;;;
B;Herbarium Berolinense;B 10 0056293;2;5006053;Gnetaceae;Gnetum;indicum;;Vietnam;False;;;;Quảng Ninh;;;False;03/05/1939 - 22/06/1939;False;False;W. T. Tsang;;;False;29227;False;;;True;Taai Wong Mo Shan, near Chuk-phai, Ha-coi, Tonkin;False;;21.4666 , 107.5833;;;False
B;Herbarium Berolinense;B 10 0056294;2;5006053;Gnetaceae;Gnetum;indicum;;Vietnam;False;;;;Quảng Ninh;;;False;18/07/1940 - 09/09/1940;False;False;W. T. Tsang;;;False;30352;False;;;True;Sai Wong Mo Shan (Sai Vong Mo Leng) Lomg Ngong Village, Dah-ma, Tonkin.;False;;21.361944444444447 , 107.59777777777778;;;False
B;Herbarium Berolinense;B 10 1039117;2;5006053;Gnetaceae;Gnetum;hainanense;;China;False;;;;Hainan(海南);;;;01/01/1932 - 31/12/1933;False;False;N. K. Chun & C. L. Tso;;;False;43785;False;M. G. Gilbert;;False;"Dung Ka to Wen Fa Shi; alt. 1700 ft.";False;;18.983333333333334 , 109.55;;;
B;Herbarium Berolinense;B 10 1039116;2;5006053;Gnetaceae;Gnetum;hainanense;;China;False;;;;Hainan(海南);;;;22/07/1933 - 22/07/1933;False;False;Lei, C. I.;;;False;875;False;M. G. Gilbert;;False;Pak Shik Ling and vicinity, Ku Tung Village (Ching Mai District);False;;19.775701 , 109.976942;;;False
B;Herbarium Berolinense;B 10 1039127;2;5006053;Gnetaceae;Gnetum;latifolium;;Indonesien;False;;;;East Java;;;;26/02/1914 - 26/02/1914;False;False;Lörzing;;;False;1064;False;Lörzing;;False;Kediri. Prigi. Aan het strand. ca. 4 m;False;;-8.28913990234775 , 111.7288112640381;;;
B;Herbarium Berolinense;B 10 1039128;2;5006053;Gnetaceae;Gnetum;latifolium;;Indonesien;;;;False;Riau Islands;;;False;12/04/1928 - 12/04/1928;;;C. G. G. J. van Steenis;;;;1274;;Markgraf;;;W. v. kamp: Ranai. Eiland: Boengoeran [Natuna];;False;3.9457757179718564 , 108.37875366210939;;;False
B;Herbarium Berolinense;B 10 1039125;2;5006053;Gnetaceae;Gnetum;latifolium;;Indonesien;False;;;;Maluku;;;;11/10/1917 - 11/10/1917;False;False;Rutten;;;False;276;False;Markgraf;;False;Molukken. Séran.  by Maneo ,ca 500 - 600 m;False;;-3.0258256 , 128.8001279;;;
B;Herbarium Berolinense;B 10 0001488;2;5006053;Gnetaceae;Gnetum;leyboldii;;Brasilien;False;;;;;;;True;;;True;C. Martius;;;False;;True;Mgf. [F. Markgraf];;False;Brasil.;False;;;;;True
B;Herbarium Berolinense;B 10 0001489;2;5006053;Gnetaceae;Gnetum;leyboldii;;Brasilien;False;;;;Amazonas;;;;;;True;Martius;;;False;;True;DC [De Candolle];;False;R Negro;False;;;;;True
B;Herbarium Berolinense;B 10 0001486;2;5006053;Gnetaceae;Gnetum;leyboldii;;Brasilien;False;;;;Pará;;;;30/08/1901 - 30/08/1901;False;False;M. Guedes;;;False;2214;False;Mgf. [F. Markgraf];;;In aestuarii amazoniei insulis Breves;False;;-0.5868111111111112 , -50.731886111111116;;;
B;Herbarium Berolinense;B 10 0001490;2;5006053;Gnetaceae;Gnetum;leyboldii;;Brasilien;False;;;;Amazonas;;;;01/11/1819 - 30/11/1819;False;False;Martius;;;False;;True;;;True;in sylvis udis primaevy ad villam de Ega;False;;-3.393476311447723 , -64.64767456054689;;;
B;Herbarium Berolinense;B 10 1039143;2;5006053;Gnetaceae;Gnetum;leptostachyum var. robustum;;Indonesien;True;;;False;West Java;;;False;;;True;;;;True;;True;Mgf. [F. Markgraf];;;cult in Hort. Bot. Bog<oriensis> xv A 34;;False;-6.5962986 , 106.7972421;;;False
B;Herbarium Berolinense;B 10 1039141;2;5006053;Gnetaceae;Gnetum;leptostachyum var. robustum;;Indonesien;False;;;;East Kalimantan;;;;05/09/1925 - 05/09/1925;False;False;F. H. Endert;;;False;4036;False;;;True;O. Borneo. W. Koetai by Bolset. Ca 400 M.;False;;;;;
B;Herbarium Berolinense;B 10 1039142;2;5006053;Gnetaceae;Gnetum;leptostachyum var. robustum;;Malaysia;False;;;;Sabah;;;;23/12/1933 - 23/12/1933;False;False;J. & M. S. Clemens;;;False;51039;False;Markgraf;;False;Gurulau, jungle trail, Upper Kinabalu, 5000 feet;False;;6.0744444444444445 , 116.55805555555555;;;
B;Herbarium Berolinense;B 10 1039144;2;5006053;Gnetaceae;Gnetum;leptostachyum var. elongatum;;Vietnam;;;;False;Hòa Bình;;;False;06/09/1926 - 06/09/1926;;False;Poilane;;;;13168;;Markgraf;;False;Tonkin: Cha-pa et Cho-bo [Massif Nui Biêu près Chobo 8 à 900 M alt.];;False;20.823517898081256 , 105.1863629201259;;;False
B;Herbarium Berolinense;B 10 1039136;2;5006053;Gnetaceae;Gnetum;leptostachyum;;Indonesien;;;;False;South Kalimantan;;;False;;;True;Gelder (Preparateur von Korthals);;;;;True;;;True;Borneo mons Pamathan [Pamaton?];;False;-3.5213 , 114.9496;;;False
B;Herbarium Berolinense;B 10 1039140;2;5006053;Gnetaceae;Gnetum;leptostachyum;;Indonesien;True;;;False;West Java;;;False;;;True;;;;True;;True;Mgf. [F. Markgraf];;;Cult. in Hort. Bog<oriensis> (Bogor, West-Java);;False;-6.5962986 , 106.7972421;;;False
B;Herbarium Berolinense;B 10 1039139;2;5006053;Gnetaceae;Gnetum;leptostachyum;;Indonesien;False;;;;East Kalimantan;;;;12/10/1925 - 12/10/1925;False;False;F. H. Endert;;;False;3934;False;;;True;O. Borneo. W. Koetai [Kutai] by de Kemoel [Berg Kemul] ca 1500 m;False;;1.866667 , 116.183333;;;
B;Herbarium Berolinense;B 10 1039135;2;5006053;Gnetaceae;Gnetum;leptostachyum;;;;;;True;;;;True;;;True;;;;True;XV A 33;;;;True;;;True;;;;True
B;Herbarium Berolinense;B 10 1039159;2;5006053;Gnetaceae;Gnetum;neglectum;;Indonesien;False;;;;East Kalimantan;;;;14/11/1925 - 14/11/1925;False;False;F. H. Endert;;;False;4898;False;Markgraf;;False;O. Borneo. W. Koetai n° 19, by L. Poehoes, +/- 100 M.;False;;0.03822222222222222 , 116.29944444444445;;;False
B;Herbarium Berolinense;B 10 0056297;2;5006053;Gnetaceae;Gnetum;neglectum;;Malaysia;False;;;;Sabah;;;;01/10/1922 - 31/03/1923;;;A. D. E. Elmer;;;;20890;;;;True;Tawao, Elphinstone Province, British North Borneo;;False;4.2635238 , 117.8929619;;;False
B;Herbarium Berolinense;B 10 1039160;2;5006053;Gnetaceae;Gnetum;neglectum;;Malaysia;;;;False;Sabah;;;False;01/10/1921 - 31/12/1921;;;A. D. E. Elmer;;;;20350;;E. D. Merrill;;;Sandakan, Myburgh Province, British North Borneo;;False;5.8391337 , 118.1158919;;;False
B;Herbarium Berolinense;B 10 0001498;2;5006053;Gnetaceae;Gnetum;neglectum;;;;;;True;;;;True;;;True;Korthals;;;;;True;;;True;Borneo;;False;;;;True
B;Herbarium Berolinense;B 10 0001496;2;5006053;Gnetaceae;Gnetum;neglectum;;;False;;;True;;;;True;;;True;Korthals;;;False;317;False;;;True;Borneo;False;;;;;True
B;Herbarium Berolinense;B 10 0001497;2;5006053;Gnetaceae;Gnetum;neglectum;;Indonesien;False;;;;;;;True;;;True;Korthals;;;;320;;;;True;Borneo;;False;;;;True
B;Herbarium Berolinense;B 10 1039158;2;5006053;Gnetaceae;Gnetum;montanum;;Hongkong;False;;;;(Hong Kong);;;;01/01/1885 - 31/12/1886;False;False;E. Faber;;;False;;True;Markgraf;;False;China : Hongkong;False;;;;;True
B;Herbarium Berolinense;B 10 1039157;2;5006053;Gnetaceae;Gnetum;montanum;;Nepal;False;;;;Narayani;;;;05/05/1976 - 05/05/1976;False;False;Rebecca G. Troth;;;False;786;False;;;True;In moist hill forest, above Paidi Bas Choki, Churia Hills along eastern boundary, ca. 500 m.;False;;27.5 , 84.58333333333333;;;
B;Herbarium Berolinense;B 10 0056298;2;5006053;Gnetaceae;Gnetum;montanum;;Thailand;False;;;;Chiang Mai(เชียงใหม่);;;;22/07/1978 - 22/07/1978;False;False;C. Phengklai, M. Tamura, C. Niyomdham, B. Sangkachand;;;False;4060;False;;;True;Chiangmai, Doi Suthep, Alt. ca. 500 m;False;;18.809 , 98.947;;;
B;Herbarium Berolinense;B 10 0001495;2;5006053;Gnetaceae;Gnetum;minus;;Philippinen;;;;False;Benguet;;;False;01/04/1907 - 30/04/1907;;;E. A. Mearns;;;;2513;;;;True;Baguio, Prov. Benguet, Luzon;;False;16.4166 , 120.6;;;
B;Herbarium Berolinense;B 10 0001492;2;5006053;Gnetaceae;Gnetum;microcarpum;;Indonesien;;;;False;;;;True;;;True;Korthals;;;;;True;;;True;Sumatra;;False;;;;True
B;Herbarium Berolinense;B 10 0001493;2;5006053;Gnetaceae;Gnetum;microcarpum;;Indonesien;False;;;;;;;True;;;True;Praetorius;;;False;;True;;;True;Sumatra;False;;;;;True
B;Herbarium Berolinense;B 10 0001494;2;5006053;Gnetaceae;Gnetum;microcarpum;;Indonesien;False;;;;;;;True;;;True;Korthals;;;False;;True;;;True;Sumatra;False;;;;;True
B;Herbarium Berolinense;B 10 1039156;2;5006053;Gnetaceae;Gnetum;macrostachyum;;Malaysia;;;;False;Kedah;;;False;23/03/1973 - 23/03/1973;;;Ahmad Shuker;;;;AS.56;;;;True;Gunong Jerai, Kedah, ±3,200 ft.;;False;5.792381697663787 , 100.43390035629272;;;False
B;Herbarium Berolinense;B 10 1039155;2;5006053;Gnetaceae;Gnetum;macrostachyum;;Indonesien;True;;;;West Java;;;;;;True;;;;True;;True;Markgraf;;False;Cult. in Hort. Bog<oriensis> Xv. A. 39;False;;-6.5962986 , 106.7972421;;;
B;Herbarium Berolinense;B 10 1039154;2;5006053;Gnetaceae;Gnetum;macrostachyum;;Myanmar;;;;False;Tanintharyi;;;False;27/11/1924 - 27/11/1924;;;B. N. Parker;;;;2284;;Mgf. [F. Markgraf];;;District Tavoy [Dawei], Kaleinaung to Yebon;;False;14.6239796 , 98.1379479;;;False
B;Herbarium Berolinense;B 10 1039153;2;5006053;Gnetaceae;Gnetum;macrostachyum;;Indonesien;True;;;;West Java;;;;;;True;;;;True;;True;Mgf. [F. Markgraf];;False;C[ult.] H[ortus] B[ogoriensis] sub no. XV A 39;False;;-6.5962986 , 106.7972421;;;
B;Herbarium Berolinense;B 10 0001491;2;5006053;Gnetaceae;Gnetum;macrostachyum;;Singapur;;;;False;South-East;;;False;07/09/1955 - 07/09/1955;;;;;;True;;True;;;True;Changhie Singapore;;False;1.3886273 , 103.9871803;;;False
B;Herbarium Berolinense;B 10 1039152;2;5006053;Gnetaceae;Gnetum;macropodum;;Indien;False;;;;Andaman and Nicobar Islands;;;;08/04/1893 - 08/04/1893;False;False;Dr. King's Collector;;;False;;True;;;True;S. Andamans, Dhoni Khari jungle hill;False;;;;;True
B;Herbarium Berolinense;B 10 1039151;2;5006053;Gnetaceae;Gnetum;luofuense;;China;;;;False;Guangxi(广西);;;False;03/06/1928 - 03/06/1928;False;;S. S. Sin und K. K. Whang;;;;338;;M. G. Gilbert;;;Prov. Kwangsi: Yao shan, on rocks;;False;25.3249279 , 110.3830981;;;False
B;Herbarium Berolinense;B 10 1039150;2;5006053;Gnetaceae;Gnetum;luofuense;;China;;;;False;Guangxi(广西);;;False;16/11/1928 - 16/11/1928;;;S. S. Sin (oder seine Sammler);;;;3550;;M. G. Gilbert;;;Prov. Kwangsi: Yao shan;;False;25.3249279 , 110.3830981;;;False
