specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info;scientific_name - same_as_label;scientific_name - scientific_name;scientific_name - not_in_list;scientific_name - family;scientific_name - genus;scientific_name - epiteth;owner - question_1;owner - no_info
B;Herbarium Berolinense;B 10 1181173;3;6384204;Caryophyllaceae;Dianthus;waldsteinii;;Slowenien;False;;;;Kranjska Gora;;;;;;;;24/06/1891 - 24/06/1891;False;False;K. Richter;;;False;;True;;;True;Flora carniolica. Ad pagum Ratschach. [Rateče];False;;46.4976545 , 13.7157915;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0383655;3;6384204;Caryophyllaceae;Dianthus;waldsteinii;;Slowenien;;;;False;Bohinj;;;False;;;;;05/07/1993 - 05/07/1993;;;E. Hörandl, F & F. Hadaček, Th. Englisch;;;;5265;;J. Greimler;;;Julische Alpen, Bohinj (Wochein). Nordufer des Bohinjsko jezero (Wocheiner See), ca. 800 m NNE von Ukanc, ca. 540 m. Südexponierte Fels- und Schuttrasen.;;False;46.286188770015656 , 13.834290504892126;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181171;3;6384204;Caryophyllaceae;Dianthus;waldsteinii;;Slowenien;;;;False;Gorje;;;False;;;;;21/08/1895 - 21/08/1895;;;Joh. Šafer;;;;;True;;;True;Radolna [Radovna] bei Gorje in Felsenritzen;;False;46.3946361 , 14.0074343;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181175;3;6384204;Caryophyllaceae;Dianthus;wettsteinii;;Türkei;False;;;;Ankara;;;;;;;;07/10/1957 - 07/10/1957;False;False;G. Wagenitz und H.-J. Beug;;;False;343;False;G. Wagenitz;;False;Zentral-Anatolien, Prov. Ankara: Berge östlich des Tuz Gölü bei Mezkit, ca. 1100 m. Steppe.;False;;38.97168456919223 , 33.64379818551243;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1024739;3;6384204;Caryophyllaceae;Dianthus;x courtoisii;;Schweiz;False;;;;Waadt(Vaud);;;;;;;;08/07/1881 - 08/07/1881;False;False;O. Vetter;;;False;;True;O. Vetter;;False;Aux Croisettes, supra Lausanne, in sylvaticis.;False;;46.54649882275614 , 6.667199134826661;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181237;3;6384204;Caryophyllaceae;Dianthus;x courtoisii;;Dänemark;;;;False;Sjælland;;;False;;;;;01/07/1909 - 31/07/1909;;;Georg Påhlman;;;;;True;;;True;Sj. Ølstykke.;False;False;55.77987443369369 , 12.192774323340105;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181240;3;6384204;Caryophyllaceae;Dianthus;x courtoisii;;Schweiz;False;;;;Waadt(Vaud);;;;;;;;01/06/1884 - 01/06/1884;False;False;Favrat;;;;;True;;;True;Les Croisettes sur Lausanne;False;;46.5464 , 6.6671;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181238;3;6384204;Caryophyllaceae;Dianthus;x courtoisii;;Dänemark;;;;False;Sjælland;;;False;;;;;01/07/1910 - 31/07/1910;;;Georg Påhlman;;;;;True;;;True;Öllstykke.;;False;55.77870506058352 , 12.189683397170212;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181236;3;6384204;Caryophyllaceae;Dianthus;x courtoisii;;Deutschland;False;;;;Thüringen;;;;;;;;01/09/1876 - 30/09/1876;False;False;C. Haussknecht;;;False;;True;;;True;Belvedere pr. Weimar;False;;50.94745055962903 , 11.350851058959961;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181239;3;6384204;Caryophyllaceae;Dianthus;x courtoisii;;Frankreich;;;;False;Bourgogne;;;False;;;;;01/07/1937 - 31/07/1937;;;G. Desplantes;;;;;True;;;True;Flavigny, inter parentes calcaire;;False;47.5115497 , 4.5305141;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181235;3;6384204;Caryophyllaceae;Dianthus;x courtoisii;;Deutschland;False;;;;Baden-Württemberg;;;;;;;;19/06/1877 - 19/06/1877;;False;Hatz;;;;;True;;;True;Am Schloßberg zu Freiburg in Baden;False;;47.997187715509654 , 7.8649234771728525;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1177967;3;6384204;Caryophyllaceae;Dianthus;x dufftii;;Deutschland;False;;;;Thüringen;;;;;;;;01/09/1877 - 30/09/1877;False;False;C. Dufft;;;False;;True;;;True;An sandigen Bergabhaengen bei Rudolstadt in Thüringen;False;;50.728632224449335 , 11.362953186035158;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1177966;3;6384204;Caryophyllaceae;Dianthus;x dufftii;;Deutschland;;;;False;Thüringen;;;False;;;;;01/09/1880 - 30/09/1880;;;M. Staritz;;;;;True;;;True;Iena, Mann inter parentes;;False;50.92803315224261 , 11.594955659078328;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1178495;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Deutschland;;;;False;Sachsen-Anhalt;;;False;;;;;01/09/1933 - 30/09/1933;;;Meusel;;;;;True;;;True;Selketal. In Eichenwäldern a. d. Selkemühle. Ballenstedt.;;False;51.67402305457704 , 11.191284573308014;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181234;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Tschechien;False;;;;Jihomoravský kraj;;;;;;;;01/06/1911 - 30/06/1911;False;False;A. Oborny;;;False;;True;;;True;"Austria. Moravia. ""Kühberge"" [Kraví hora] prope ""Znaim"" [Znojmo], inter parentes in arvis.";False;;48.8455069790359 , 16.032257073093206;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181233;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Polen;False;;;;Wielkopolskie;;;;;;;;01/07/1873 - 31/07/1873;False;False;R. Hülsen;;;False;;True;;;True;Flora der Provinz Posen, Kreis Czarnikau. Gorayer Berge.;False;;52.88656335078329 , 16.527686119079593;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181228;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Deutschland;False;;;;Thüringen;;;;;;;;17/08/1891 - 17/08/1891;False;False;M. Schulze;;;False;;True;;;True;Flora Jenensis. Maua, Sandfelsen;False;;50.868068199999996 , 11.597604067625639;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181226;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Deutschland;False;;;;Rheinland-Pfalz;;;;;;;;20/07/1896 - 20/07/1896;False;False;F. Wirtgen;;;False;;True;;;True;Hunsrück: Güldenbachthal unterhalb Rheinböllerhütte;False;;49.9857 , 7.699;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181224;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Polen;False;;;;Dolnośląskie;;;;;;;;13/07/1879 - 13/07/1879;False;False;Ansorge;;;False;;True;;;True;Breslau [Wroclaw]: zwischen Rosenthal [Różanka] & Carlowitz [Karłowice].;False;;51.13471141649842 , 17.031412122887563;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181223;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Polen;;;;False;Lubuskie;;;False;;;;;02/09/1889 - 02/09/1889;;;Hellwig;;;;;True;;;True;Grünberg [Zielona Góra], Oderwald;;False;52.023346049989534 , 15.563507080078127;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0573008;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Polen;False;;;;Dolnośląskie;;;;;;;;29/06/1862 - 29/06/1862;False;False;Uechtritz;;;False;;True;;;True;Breslau Grüneiche, unter den Eltern an Ruinen;False;;51.10651298458098 , 17.08030700683594;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0679352;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Polen;False;;;;Wielkopolskie;;;;;;;;01/07/1870 - 31/07/1870;False;False;R. Hülsen;;;False;;True;;;True;Kreis Czarnikau. Gorayer Berge;False;;52.873637018604384 , 16.49554252624512;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0679350;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Polen;;;;False;Wielkopolskie;;;False;;;;;01/07/1871 - 31/07/1871;;;R. Hülsen;;;;;True;;;True;Gorayer Berge;;False;52.8865 , 16.5276;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181231;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Polen;False;;;;Lubuskie;;;;;;;;02/09/1891 - 02/09/1891;False;False;B. Schröder;;;False;;True;;;True;Oderwald bei Grünberg [Zielona Góra].;False;;52.03179566528824 , 15.562133789062502;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181230;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Deutschland;False;;;;Sachsen-Anhalt;;;;;;;;09/09/1931 - 09/09/1931;False;False;Paul Schuster;;;False;16905;False;;;True;Selke-Tal: zwischen Selke-Mühle und Meisdorf.;False;;51.683146345450695 , 11.240215301513674;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181227;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Polen;False;;;;Dolnośląskie;;;;;;;;05/07/1880 - 05/07/1880;False;False;E. Fiek;;;False;;True;;;True;Breslau: lichte Gebüsche zwischen Bruch [Przedmoscie] und Nimkau [Miękinia];False;;51.188596673706385 , 16.700935363769535;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181221;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Deutschland;False;;;;Rheinland-Pfalz;;;;;;;;20/07/1896 - 20/07/1896;False;False;F. Wirtgen;;;False;;True;;;True;Hunsrück, Guldenbachthal unterhalb Rheinböller-Hütte;False;;49.98326843156849 , 7.701888084411622;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0679353;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Polen;False;;;;Dolnośląskie;;;;;;;;27/06/1863 - 27/06/1863;False;False;Uechtritz;;;False;;True;;;True;Breslau Unter den Elten an Dämmen und Rainen bei Gr. Grüneiche;;False;51.10934796651959 , 17.083911895751957;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181232;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Polen;False;;;;Opolskie;;;;;;;;01/01/1903 - 31/12/1903;False;False;E. Richter;;;False;;True;;;True;"Oberglogau [Głogówek]. Erlen; an der Sandgrube.";False;;50.3559209886157 , 17.85836219787598;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181229;3;6384204;Caryophyllaceae;Dianthus;x hellwigii;;Polen;False;;;;Dolnośląskie;;;;;;;;22/08/1887 - 22/08/1887;False;False;E. Figert;;;False;;True;;;True;Liegnitz: Töpferberg an der Bahn;False;;51.2229589546393 , 16.150867938995365;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0195379;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Kilkis(Νομός Κιλκίς);;;;;;;;25/05/2004 - 25/05/2004;False;False;R. & E. Willing;;;False;131.853;False;;;True;Kilkis, OSO Eptalofos. Felsiger Hanganriss, Glimmer-Schiefer, 660 m.;False;;41.0019 , 23.0719;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181069;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Trikala(Νομός Τρικάλων);;;;;;;;18/07/1997 - 18/07/1997;False;False;R. Eisenblätter & E. Willing;;;False;60.884;False;;;True;Ep. Kalambakas, S. Pefki (Tri 206);False;;39.47283 , 21.3888;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181065;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Ioannina(Νομός Ιωαννίνων);;;;;;;;16/07/1998 - 16/07/1998;False;False;R. Eisenblätter & E. Willing;;;False;67.608;False;;;True;Ep. Dhodhonis, NO Dhilofo (Ioa 546). Laubmischwald, Böschung, 720 m.;False;;39.8525 , 20.775277777777777;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181062;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Kastoria(Νομός Καστοριάς);;;;;;;;29/07/1998 - 29/07/1998;False;False;R. Eisenblätter & E. Willing;;;False;71.098;False;;;True;Ep. Kastorias, NNW Gavros (Kas 162). Felsiger Hang, Straßenrand, Bach, 800 m.;False;;40.655 , 21.1808;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181059;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Florina(Νομός Φλώρινας);;;;;;;;30/07/1998 - 30/07/1998;False;False;R. Eisenblätter & E. Willing;;;False;71.461;False;;;True;Ep. Florinis, NO Mikrolimni (Flo 73) Bohnenfelder, Wassergraben, 860m.;False;;40.7519 , 21.1497;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1180936;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;;;;False;Aetolia-Acarnania(Νομός Αιτωλοακαρνανίας);;;False;;;;;30/06/1982 - 30/06/1982;;;I. Hagemann, H. Scholz, W. Schwarz;;;;679;;H. Scholz;;;Sterea Ellas, prov. Etolia Kai Arkanania, Panetolikon-Massiv, zwischen Ladikon und Prousos, 1450-1550 m ü. M., Felstriften über Kalkgestein mit Übergang zu Felswänden. Atlas Fl. Eur.: EH 3.;;False;38.71408886250309 , 21.65409564971924;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1180932;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Kozani(Νομός Κοζάνης);;;;;;;;21/08/1983 - 21/08/1983;False;False;I. Hagemann, H. Ketelhut, H.-J. Wolf;;;False;1207;False;H. Risse;;False;Eparchia Vajos. Askion (Siniatsikon) Massiv, östlich von Namata. 1500 m ü. M., nach SW geneigter Schotterhang mit lückiger Pflanzendecke, stark beweidet, Silikatgestein.;False;;40.4070478499061 , 21.532974241417833;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1180931;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Grevena(Νομός Γρεβενών);;;;;;;;17/07/1989 - 17/07/1989;False;False;D. Höner & S. Potthoff;;;False;D. Höner 1394 - S. Potthof 1015;False;;;True;"Eparchie Grevena, Vourinos-Gebirge; W-Flanke des ""Dertsenikos""-Nebengipfels, ca. 2 km E des Dorfes Exarhos, offene Buxus-Vegetation und stark überweidete Felstrift, Serpentin. 970-1100 m.";False;;40.17032456467359 , 21.653537750244144;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0528062;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Kozani(Νομός Κοζάνης);;;;;;;;26/06/2006 - 26/06/2006;False;False;N. Böhling;;;False;14150;False;Kit Tan;;False;W-Macedonia, Eparchia Ellispondos Kilada, Skopos-N-flank, 760-770 m. ü. NN.;False;;40.355555555555554 , 21.91916666666667;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1180944;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;;;;False;Kozani(Νομός Κοζάνης);;;False;;;;;19/07/1989 - 19/07/1989;;;D. Höner, S. Potthoff;;;;Höner: 1495, Potthoff: 1116;;;;True;"Mazedonien, Nomos u. Eparchia Kozani. Vourinos-Gebirge; Sattel am östlichen Ausgang des Tales Mesianou Nero, ca. 10 km SW des Dorfes Chromio. Beweidete Wiesen, Waldrand über Serpentinsubstrat. 1270-1360 m.";;False;40.19111070159011 , 21.66822910221527;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1180939;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Kozani(Νομός Κοζάνης);;;;;;;;07/07/1956 - 07/07/1956;False;False;K. H. Rechinger;;;False;17720-b;False;A. Strid;;False;Macedonia occidentalis: Distr. Kozani, in montibus Vourinon in decl. orientalibus, 1200-1400 m;False;;40.16867761746342 , 21.703995576664166;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1180943;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Kozani(Νομός Κοζάνης);;;;;;;;27/06/1989 - 27/06/1989;False;False;D. Höner, S. Potthoff;;;False;Höner: 986, Potthoff: 607;False;;;True;"Nomos u. Eparchie Kozani. Vourinos-Gebirge; Nördlich des Gipfelmassivs, Tal Mesianou Nero, unbeweidete, offene Wiesenflur über ophiolithischem Substrat. 1200 m.";False;;40.19166111111111 , 21.67252777777778;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1180940;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Schweden;True;;;;Achaea(Νομός Αχαΐας);;;False;;;;;;;True;Lars-Ake Gustavsson;;;False;G 3337;False;;;True;Etolias-Akarnanias, mt. Yiorla, 1 km W of Kato Lampirion. Small cliffs, 1300 m. (Cultivated in the Botanical Garden of the University of Lund);;False;38.7 , 21.583333333333332;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0195367;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Kilkis(Νομός Κιλκίς);;;;;;;;21/05/2004 - 21/05/2004;False;False;R. & E. Willing;;;False;130.437;False;;;True;O Pondoiraklia. Ackerrand, Straßenrand, Krautfluren, 120 m. Kil 050.;False;;41.11333333333334 , 22.627222222222223;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1180947;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Mazedonien;False;;;;Valandovo(Валандово);;;;;;;;24/07/1979 - 24/07/1979;False;False;K. & S. S. Larsen;;;False;36741;False;A. Strid;;False;Makedonija: 5 km S of Valandovo (N of Gevgelija). Deciduous scrub. 200 m.;False;;41.28588390776151 , 22.58833701089985;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181147;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Phthiotis(Νομός Φθιώτιδας);;;;;;;;02/07/1996 - 02/07/1996;False;False;R. Eisenblätter & E. Willing;;;False;46.598;False;;;True;Ep. Fthiotidhos, Kallidromos, NW Dhrimea (Fth 94). Tannenwald, farnreiche Katavothre, 1250 m.;False;;38.733333333333334 , 22.541666666666668;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1180951;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Pella(Νομός Πέλλας);;;;;;;;17/08/1990 - 17/08/1990;False;False;B. Pirker mit E. Royl & A. Fleischer;;;False;73;False;W. Greuter;;False;Eparchia Almopias. Straße von Fustani nach Aetochori. 530-570 m. Schlucht mit Bach, daneben Wiesen.;False;;41.06666666666667 , 22.166666666666668;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1180948;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;;;;False;Pella(Νομός Πέλλας);;;False;;;;;19/07/1999 - 19/07/1999;;;A. Schuler;;;;99/1046;;;;True;Dimos Exaplatanos, Mount Tzena. Above Notia. Opening in Fagus forest, dominated by Chrysopogon gryllus. On schists. Alt. 1130 m.;;False;41.11972222222222 , 22.19611111111111;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0162260;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Pella(Νομός Πέλλας);;;;;;;;20/07/1999 - 20/07/1999;False;False;A. Schuler;;;False;99/1094;False;;;True;Nomos: Pela, Dimos: Exaplatanos. Above Futsani. Alt.: 350 m.;False;;41.06222222222222 , 22.17388888888889;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181021;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;;;;False;Phthiotis(Νομός Φθιώτιδας);;;False;;;;;04/07/1996 - 04/07/1996;;;R. Eisenblätter & E. Willing;;;;46.995;;;;True;Ep. Lokhridos, 2,3 km SW Pavliani (Fth 112) Tannenwald, Krautfluren, 1240 m;;False;38.725 , 22.3083;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181016;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Phocis(Νομός Φωκίδας);;;;;;;;26/06/1996 - 26/06/1996;False;False;R. Eisenblätter & E.Willing;;;False;45.029;False;;;True;Ep. Dhoridhos, 3,8 km NO Amigdhalea (Fok 101). Ölbaum-Mandelbaumhain, 490 m.;False;;38.45 , 22.224999999999998;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181013;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;;;;False;Trikala(Νομός Τρικάλων);;;False;;;;;13/07/1996 - 13/07/1996;;;R. Eisenblätter & E. Willing;;;;49.011;;;;True;Ep. Kalambakas, 4,2 km W Pili (Tri 90). Krautfluren, Platanen, 320 m.;;False;39.44166666666666 , 21.566666666666666;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181011;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;;;;False;Trikala(Νομός Τρικάλων);;;False;;;;;12/07/1996 - 12/07/1996;;False;R. Eisenblätter & E. Willing;;;;48.808;;;;True;Ep. Kalambakas, 3,7 km NW Elati (Tri 84). Tannenwald, Sumpfwiese, 1100 m.;;False;39.53333333333333 , 21.508333333333333;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1181074;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Phthiotis(Νομός Φθιώτιδας);;;;;;;;25/05/1988 - 25/05/1988;False;False;Willing;;;False;4382;False;W. Greuter;;False;Ep. Fthiotidhos, Othris-Massiv, 8,2 km NW Lamia. Höhe: 680 m.;False;;38.958333333333336 , 22.391666666666666;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0195369;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Kilkis(Νομός Κιλκίς);;;;;;;;22/05/2004 - 22/05/2004;False;False;R. & E. Willing;;;False;130.832;False;;;True;NW Filiaria, Ackerrand, Krautfluren, Laubgebüsch, 170 m. Kil 062.;False;;40.91361111111111 , 22.471666666666664;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0195370;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Kilkis(Νομός Κιλκίς);;;;;;;;24/05/2004 - 24/05/2004;False;False;R. & E. Willing;;;False;131.321;False;;;True;O Vafiohori. Felsige, krautige Straßenböschung, Acker, 180 m. Kil 077.;False;;41.00472222222222 , 22.710555555555555;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181067;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Ioannina(Νομός Ιωαννίνων);;;;;;;;13/07/1998 - 13/07/1998;False;False;R. Eisenblätter & E. Willing;;;False;66.983;False;;;True;Ep. Pogoniou, NO Pogoniani (Ioa 539). Böschung unter Laubmischwald, 850 m.;False;;40.02583333333333 , 20.4375;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181064;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Ioannina(Νομός Ιωαννίνων);;;;;;;;17/07/1998 - 17/07/1998;False;False;R. Eisenblätter & E. Willing;;;False;67.960;False;;;True;Ep. Dhodhonis, O Tsepelovo (Ioa 575). Krautige Felsfluren, Laubgebüsch, 1070 m.;False;;39.90555555555555 , 20.83833333333333;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0195365;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Kilkis(Νομός Κιλκίς);;;;;;;;20/05/2004 - 20/05/2004;False;False;R. & E. Willing;;;False;130.085;False;;;True;SSO Fanos, sandige Hänge, Cistus, Eichenwald, 300 m. Kil 039;False;;41.0527 , 22.483;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1008672;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Deutschland;True;;;;Sachsen;;;;;;;;01/01/1864 - 31/12/1865;False;False;Lindemuth;;;;;True;;;True;Hort. Lips. [Botanischer Garten Leipzig];False;;51.3332192839661 , 12.37040162086487;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0497408;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Grevena(Νομός Γρεβενών);;;;;;;;15/06/2012 - 15/06/2012;False;False;R. & E. Willing;;;False;229.438 b;False;;;True;O Theotokos, Eichenwald, alter Acker, 545 m. Gre 367.;False;;39.88611111111111 , 21.592222222222222;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181149;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;False;;;;Phocis(Νομός Φωκίδας);;;;;;;;29/06/1996 - 29/06/1996;False;False;R. Eisenblätter & E. Willing;;;False;45.751;False;;;True;Ep. Dhoridhos, 2,3 km WNW Prentajii (Fok 118), 1220 m.;False;;38.59166666666667 , 22.025;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181170;3;6384204;Caryophyllaceae;Dianthus;volgicus;;Russland;False;;;;Saratov oblast(Саратовская область);;;;;;;;13/07/1993 - 14/07/1993;False;False;A. Skvortsov;;;False;;True;;;True;Hvalynsk reg. 3-5 km N of vill. Sosnovaya Maza. Pine forest, sandy soil.;False;;52.53333333333333 , 47.916666666666664;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1181063;3;6384204;Caryophyllaceae;Dianthus;viscidus;;Griechenland;;;;False;Ioannina(Νομός Ιωαννίνων);;;False;;;;;18/07/1998 - 18/07/1998;;;R. Eisenblätter & E. Willing;;;;68.209;;;;True;Ep. Dhodhonis, S Iliohori (Ioa 580) Laubmischwald, Kiefern, Bach, 1010 m;;False;39.9602 , 20.9061;;;False;;;;;;;;
