specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;owner - question_1;owner - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info;aizoaceae_scientific_name - scientific_name;aizoaceae_scientific_name - species_name_not_in_list;aizoaceae_scientific_name - genus_name_not_in_list;aizoaceae_scientific_name - no_info;aizoaceae_scientific_name - not_sure
B;Herbarium Berolinense;B101073264;9;8501354;Aizoaceae;indet.;sp.;;Senegal;;;;False;Saint-Louis;;;False;01/01/1829 - 31/12/1829;;;Lelievre [Lelièvre];;;;True;;;True;Environs de Richard-Tol. [Richard Toll];;False;Kunth;False;16.46424564027904 , -15.689077377319338;;;;;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073255;9;8501354;Aizoaceae;indet.;sp.;;Frankreich;True;;;False;Okzitanien;;;False;;;True;Delile;;False;;True;;;True;h. m. è Senegal;True;;Kurt Sprengel;False;;;;;True;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073254;9;8501354;Aizoaceae;indet.;sp.;;Kenia;False;;;;Coast;;;;28/01/1953 - 28/01/1953;False;False;R. B. Drummond and J. H. Hemsley;;False;1046;False;;;True;Mombasa island, between Government House and golf course. Drainage out-flow area, cliff top.;;False;;True;-4.073438 , 39.675515;;;;False;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073253;9;8501354;Aizoaceae;indet.;sp.;;Kenia;;;;False;Eastern;;;False;16/04/1952 - 16/04/1952;;;J. B. Gillett;;;12817;;;;True;Moyale, Trampled ground near building.;;False;;True;3.5137010833227986 , 39.05315637588501;;;;False;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073252;9;8501354;Aizoaceae;indet.;sp.;;Äthiopien;False;;;;Southern Nations;;;;28/08/1969 - 28/08/1969;False;False;J. J. F. E. De Wilde;;False;5646;False;G. J. H. Amshoff;;False;Gamu-Gofa Prov., NW shore of Lake Chamo, near Arba Minch. Alt.: ± 1250 m. Growing on open place at high shore of the lake.;False;;;True;5.95 , 37.6;;;;False;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073251;9;8501354;Aizoaceae;indet.;sp.;;Marokko;False;;;;;;;True;01/01/1908 - 31/12/1908;False;False;K. Müller;;False;;True;;;True;N. Afrika. Marokko;;False;Baschant;False;;;;;True;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073250;9;8501354;Aizoaceae;indet.;sp.;;Sudan;False;;;;Red Sea;;;;01/06/1864 - 10/06/1864;False;False;G. Schweinfurth;;False;796;False;;;True;Nubische Küste. Gef bei Suakin ausserhalb der Vorstadt;False;;;True;19.103633353141333 , 37.32879638671876;;;;False;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073249;9;8501354;Aizoaceae;indet.;sp.;;Tschad;False;;;;Tibesti;;;;24/01/1965 - 24/01/1965;False;False;Hildemar Scholz;;False;63;False;;;True;Tibesti-Gebirge. Südliches Tibesti: Becken von Zouar, Wadimündung bei Sugeyézes.;;False;;True;20.549629 , 16.634758;;;;False;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073248;9;8501354;Aizoaceae;indet.;sp.;;Mauretanien;;;;False;Adrar;;;False;;;True;A. Naegelé;;;;True;A. Naegelé;;;Adrar de Maurétanie;;False;;True;;;;;True;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073246;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;Erongo;;;;11/04/1958 - 11/04/1958;False;False;R. Seydel;;False;1490;False;;;True;Karibib, ca. 1150 m.;;False;R. Seydel;False;-21.936356 , 15.857975;;;;False;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073247;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;Erongo;;;False;11/04/1958 - 11/04/1958;;;R. Seydel;;;1490;;;;True;Karibib, ca. 1150 m;;False;[R. Seydel];False;-21.94474629100781 , 15.847349166870119;;;;;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073243;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;Erongo;;;False;23/05/1957 - 23/05/1957;;;R. Seydel;;;1125;;;;True;Namíbrand, Karibib     Straßenrand   Altitudo: 1150 m;;False;R. Seydel;False;-21.787870056769993 , 15.939788818359377;;;;;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073245;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;Erongo;;;False;23/05/1957 - 23/05/1957;;;R. Seydel;;;1125;;;;True;Karibib, am Straßenrand, ca. 1150 m;;False;;True;-21.9358722 , 15.8540947;;;;False;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073244;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;Erongo;;;False;23/05/1957 - 23/05/1957;;;R. Seydel;;;1125;;;;True;Karibib Straßenrand 1150 m;False;;R. Seydel;False;-21.788 , 15.94;;;;;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073241;9;8501354;Aizoaceae;indet.;sp.;;Jordanien;False;;;;Karak;;;;22/03/1908 - 22/03/1908;False;False;A. A. [Aaron Aaronsohn];;False;2369;False;;;True;Ghor Feifeh [Feifa];False;;Aaron Aaronsohn,J. Bornmüller;False;30.938552042336628 , 35.45562744140626;;;;False;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073242;9;8501354;Aizoaceae;indet.;sp.;;Jemen;False;;;;Ad Dali';;;;;;True;;;True;;True;;;True;Arabia, 80-90 miles N. of Aden, 4-5000 ft;False;;;True;13.861404640227777 , 44.70680236816407;;;;False;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073240;9;8501354;Aizoaceae;indet.;sp.;;Oman;False;;;;Masqat;;;;26/01/1893 - 26/01/1893;False;False;J. Bornmüller;;False;631;False;J. B. [J. Bornmüller];;False;Arabica austr.: in incultis ad Maskat.;False;;J. Bornmüller: Iter Persico-turcicum;False;23.612359288662205 , 58.588113784790046;;;;False;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B101073239;9;8501354;Aizoaceae;indet.;sp.;;Saudi-Arabien;False;;;;Makkah;;;;;;True;Spitzel;;False;;True;;;True;Circa Meccam;False;;J. Bornmüller;False;21.425266102263535 , 39.838138860314885;;;;False;Trianthema pentandra L.;;;;
B;Herbarium Berolinense;B100424476;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;New South Wales;;;;26/02/2007 - 26/02/2007;False;False;S. W. L. Jacobs;;False;9596;False;S. W. L. Jacobs;;False;12 Mile Creek, c. 20 km N of Tibooburra, Warri Gate Road. Sturt National park. Alt.: 128 m;False;;;True;-29.3166 , 142.0263;;;;False;Zaleya galericulata (Melville) H.Eichler;;;;
B;Herbarium Berolinense;B101073238;9;8501354;Aizoaceae;indet.;sp.;;Australien;;;;False;Western Australia;;;False;08/07/1963 - 08/07/1963;;;A. S. George;;;4841;False;;;True;Mount Fanny;;False;;True;-25.7833333 , 128.58333333333334;;;;False;Zaleya galericulata (Melville) H.Eichler;;;;
B;Herbarium Berolinense;B101073237;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;False;Northern Territory;;;;08/09/1955 - 08/09/1955;False;False;R. A. Perry;;False;5434;False;Hartmann;;False;Edge of Simpson Desert near Hale River. Deep sandy soil;False;;;True;;;;;True;Zaleya galericulata (Melville) H.Eichler;;;;
B;Herbarium Berolinense;B101073236;9;8501354;Aizoaceae;indet.;sp.;;Myanmar;False;;;;Magway;;;;01/01/1826 - 31/12/1826;False;False;;;True;6839/b;False;Hartmann;;False;Ripae Irawadhi ad Melloon [Malun] et Yenarghum.;False;;;True;19.932613272780053 , 95.03839015960693;;;;False;Zaleya decandra (L.) Burm.fil.;;;;
B;Herbarium Berolinense;B101073235;9;8501354;Aizoaceae;indet.;sp.;;Indien;False;;;;;;;True;;;True;;;True;1160;False;Hartmann;;False;Peninsula Ind. orientalis.;False;;Wight;False;;;;;True;Zaleya decandra (L.) Burm.fil.;;;;
B;Herbarium Berolinense;B101073234;9;8501354;Aizoaceae;indet.;sp.;;Sri Lanka;False;;;;;;;True;;;True;Thwaites;;;1104;False;Hartmann;;False;Ceylon;;False;;True;;;;;True;Zaleya decandra (L.) Burm.fil.;;;;
B;Herbarium Berolinense;B101073233;9;8501354;Aizoaceae;indet.;sp.;;Indien;False;;;;Tamil Nadu;;;;19/09/1931 - 19/09/1931;False;False;Mrs. Kanoth Yeshoda;;False;;True;Hartmann;;False;Hosur Taluk. District Salem. Elevation 3000 ft;False;;;True;12.708711345421015 , 77.83882141113283;;;;False;Zaleya decandra (L.) Burm.fil.;;;;
B;Herbarium Berolinense;B101073232;9;8501354;Aizoaceae;indet.;sp.;;Indien;False;;;;Tamil Nadu;;;;25/07/1956 - 25/07/1956;False;False;K. Subramanyam;;False;387;False;Hartmann;;False;Southern Circle, Coimbatore. Coimbatore District. Madras State. On the road to Varappalayam. Altitude 633 M;False;;;True;11.089251 , 76.889205;;;;False;Trianthema decandra L.;;;;
B;Herbarium Berolinense;B101073231;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;Western Australia;;;;;;True;E. Clement;;False;;True;;;True;N.W. Australia. Between the Ashburton and De Gray rivers.;False;False;;True;;;;;True;Trianthema decandra L.;;;;
B;Herbarium Berolinense;B101073230;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;Queensland;;;False;01/01/1864 - 31/12/1866;False;False;Amalie Dietrich;;False;;True;;;True;Rockhampton;False;;Godeffroy;False;-23.379068 , 150.509801;;;;False;Trianthema decandra L.;;;;
B;Herbarium Berolinense;B101073229;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;New South Wales;;;;01/12/1907 - 31/12/1907;False;False;J. L. Boorman;;False;;True;;;True;Dubbo;False;;;True;-32.248668670289284 , 148.60862731933597;;;;False;Zaleya decandra (L.) Burm.fil.;;;;
B;Herbarium Berolinense;B101073227;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;05/04/1981 - 05/04/1981;False;False;Jürgens;;False;9681;False;H. Hartmann;;False;Dooringbaai (Distr. Vredendal), C. P.;False;;;True;-31.81838736484046 , 18.23490142822266;;;;False;Vanzijlia annulata (Berger) L.Bolus;;;;
B;Herbarium Berolinense;B101073226;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Western Cape;;;False;11/03/1974 - 11/03/1974;;;Hartmann;;;7700;False;H. Hartmann;;;Ebene südlich Lambertsbaai, C. P.;False;;;True;-32.125613 , 18.330904;;;;False;Vanzijlia annulata (Berger) L.Bolus;;;;
B;Herbarium Berolinense;B101073225;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;24/04/1971 - 24/04/1971;False;False;Hartmann;;False;1451;False;H. Hartmann;;False;Papendorp (Distr. Vredendal) C. P.;False;;;True;-31.710401 , 18.211678;;;;False;Vanzijlia annulata (Berger) L.Bolus;;;;
B;Herbarium Berolinense;B101073224;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;;;True;Eckl. & Zeyh. [Ecklon & Zeyher];;False;2082;False;;;True;;;True;R. Schlechter;False;;;;;True;Mesembryanthemum stellatum Mill.;;;;
B;Herbarium Berolinense;B101073223;9;8501354;Aizoaceae;indet.;sp.;;;False;;;True;;;;True;01/01/1903 - 31/12/1903;False;False;Alex. Kuhn;;False;;True;H. F. Glen;;False;Africa austr.;False;;;True;;;;;True;Trichodiadema stelligerum (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073222;9;8501354;Aizoaceae;indet.;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101073221;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;;05/12/1910 - 05/12/1910;False;False;H. H. W. Pearson;;False;5574;False;H. F. Glen;;False;Namaqualand. Northern slopes Stinkfontein.;False;;;True;-30.796111111111113 , 18.135277777777777;;;;False;Trichodiadema mirabile (N.E.Br.) Schwantes;;;;
B;Herbarium Berolinense;B101073220;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Berlin;;;;27/07/1911 - 27/07/1911;False;False;H. Strauß;;False;;True;H. F. Glen;;False;h. Dahlem [Wildherkunft: Kapland];False;;;True;;;;;True;Trichodiadema intonsum (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073219;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;;;True;Ekl. & Zeyh. [Ecklon & Zeyher];;False;;True;H. F. Glen;;False;;;True;R. Schlechter;False;;;;;True;Trichodiadema intonsum (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073218;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;;;;True;;;True;Z. [Zeyher];;False;2581;False;H. F. Glen;;False;;;True;;True;;;;;True;Trichodiadema intonsum (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073217;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;False;Berlin;;;False;24/10/1924 - 24/10/1924;;;R. Schlechter;;;;True;H. F. Glen;;False;Cult. in Hort. Bot. Dahlem;;False;;True;;;;;True;Trichodiadema densum (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073216;9;8501354;Aizoaceae;indet.;sp.;;;;;;True;;;;True;;;True;;;True;;True;V. Bittrich;;;;;True;Brehmer;False;;;;;True;Trichodiadema densum (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073215;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;False;Berlin;;;False;16/07/1914 - 16/07/1914;False;False;H. Strauß;;;419;;H. F. Glen;;;In horto botanico Berolinensi-Dahlemensi cult. [Wildherkunft: Kapland];;False;;True;;;;;True;Trichodiadema bulbosum (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073213;9;8501354;Aizoaceae;indet.;sp.;;;False;;;True;;;;True;;;True;;;True;;True;H. F. Glen;;False;;;True;Link;False;;;;;True;Trichodiadema barbatum (L.) Schwantes;;;;
B;Herbarium Berolinense;B101073214;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Eastern Cape;;;;12/02/1894 - 12/02/1894;False;False;Otto Kuntze;;False;242;False;H. F. Glen;;False;Capland: Cradock 940m;False;;;True;-32.168207 , 25.658077;;;;False;Trichodiadema barbatum (L.) Schwantes;;;;
B;Herbarium Berolinense;B101072756;9;8501354;Aizoaceae;indet.;sp.;;Tansania;False;;;;Tanga;;;;06/06/1926 - 06/06/1926;False;False;A. Peter;;False;40924;False;;;True;D-Ost Afrika [sic!], W-Usambara: Buiko nordwestl. km 181, c.530 m ü. M. V.1 Z.2;;False;A. Peter, Reisen in Afrika;False;-4.634096 , 38.043996;;;;False;Aizoon L.;;;;
B;Herbarium Berolinense;B101072755;9;8501354;Aizoaceae;indet.;sp.;;Tansania;False;;;;Tanga;;;;06/06/1926 - 06/06/1926;False;False;A. Peter;;False;40924;False;;;True;Deutsch-Ost Afrika [sic!], W Usambara: Buiko nordwestlich, km 181. c. 530 m ü. M. V.1. Z.2;False;;A. Peter, Reisen in Afrika 1925/26;False;-4.636528 , 38.046748;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072753;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;False;Western Cape;;;;26/10/1913 - 26/10/1913;False;False;A. Peter;;False;50161;False;;;True;Kapstadt: hinter dem Tafelberg.;False;;A. Peter, Reisen in Afrika 1913/19;False;-33.963074 , 18.409968;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072754;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Western Cape;;;False;26/10/1913 - 26/10/1913;;;A. Peter;;;50161;;;;True;Kapstadt: hinter dem Tafelberg;;False;Albert Peter, Reisen in Afrika;;-33.9668266 , 18.4255621;;;;;;;;;
B;Herbarium Berolinense;B101072752;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;False;Western Cape;;;;27/10/1913 - 27/10/1913;False;False;A. Peter;;False;50194;False;;;True;Kapstadt: Silberbaumwald am Lions Head.;;False;A. Peter, Reisen in Afrika 1913/19;False;-33.935669 , 18.390114;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072750;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;28/10/1913 - 28/10/1913;False;False;A. Peter;;False;50256;False;;;True;Kapstadt: Tafelberg → Kloof Neck.;False;;A. Peter, Reisen in Afrika 1913/19;False;-33.954428 , 18.398622;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072751;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Western Cape;;;False;28/10/1913 - 28/10/1913;;;A. Peter;;False;50256;False;;;True;Kapstadt: Tafelberg → Kloof Neck;;False;A. Peter, Reisen in Afrika;False;-33.943502 , 18.398325;;;;;Aizoaceae;;;;
B;Herbarium Berolinense;B101072749;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Western Cape;;;False;29/10/1913 - 29/10/1913;;;A. Peter;;;50274;;;;True;Kapstadt: Felshänge der Tafelberges.;;False;A. Peter, Reisen in Afrika 1913/19;;-33.96323 , 18.410186;;;;;Aizoaceae;;;;
B;Herbarium Berolinense;B101072747;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;29/10/1913 - 29/10/1913;False;False;A. Peter;;False;50275;False;;;True;Kapstadt: Felshänge des Tafelberges.;False;;A. Peter, Reisen in Afrika 1913/19;False;-33.963509 , 18.409914;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072748;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;29/10/1913 - 29/10/1913;False;False;A. Peter;;False;50275;False;;;True;Kapstadt: Felshänge d. Tafelberges;;False;A. Peter, Reisen in Afrika;False;-33.963078 , 18.410918;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072746;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;29/10/1913 - 29/10/1913;False;False;A. Peter;;False;50276;False;;;True;Kapstadt: Felshänge des Tafelberges;False;;A. Peter, Reisen in Afrika;False;-33.97 , 18.38;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072745;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;29/10/1913 - 29/10/1913;False;False;A. Peter;;False;50276;False;;;True;Kapstadt: Felshängs der Tafelberges.;False;;A. Peter, Reisen in Afrika 1913/19;False;-33.963182 , 18.410639;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072743;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;31/10/1913 - 31/10/1913;False;False;A. Peter;;False;50371;False;;;True;Kapland: nördlich Houw Hoek bei Kapstadt.;False;;A. Peter, Reisen in Afrika 1913/19;False;-34.203876 , 19.151319;;;;False;;;;;
B;Herbarium Berolinense;B101072744;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;31/10/1913 - 31/10/1913;False;False;A. Peter;;False;50371;False;;;True;Kapland: nördl. Houw Hook bei Kapstadt;False;;A. Peter, Reisen in Afrika;False;-34.199786 , 19.148827;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072741;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;04/11/1913 - 04/11/1913;False;False;A. Peter;;False;50497;False;;;True;Kapland: Simonstown → das Kap d. g. Hoffnung.;False;;A. Peter, Reisen in Afrika 1913/19;False;-34.263292 , 18.4377;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072742;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;False;03/11/1913 - 03/11/1913;False;False;A. Peter;;False;50471;False;;;True;Kapland: in den Flats bei Kenilworth.;False;;A. Peter, Reisen in Afrika 1913/19;False;-33.95070398543098 , 18.75778198242188;;;;;Aizoaceae;;;;
B;Herbarium Berolinense;B101072739;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;14/11/1913 - 14/11/1913;False;False;A. Peter;;False;50756;False;;;True;Kapland: Heide bei Avontuurs;;False;A. Peter, Reisen in Afrika;False;-33.72715944169062 , 23.17059480756352;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072738;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;14/11/1913 - 14/11/1913;False;False;A. Peter;;False;50756;False;;;True;Kapland: Heide bei Avontuur.;False;;A. Peter, Reisen in Afrika 1913/19;;-33.72829648043223 , 23.166582584381107;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072736;9;8501354;Aizoaceae;indet.;sp.;;Angola;False;;;;Benguela;;;;04/08/1925 - 04/08/1925;False;False;A. Peter;;False;30062;False;;;True;Lobito-Bai, Strand-Dünen.;False;;A. Peter, Reisen in Afrika 1925/26;False;-12.336704 , 13.57096;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072737;9;8501354;Aizoaceae;indet.;sp.;;Angola;False;;;;Benguela;;;;04/08/1925 - 04/08/1925;False;False;A. Peter;;False;30062;False;;;True;Lobito-Bai, Strand-Dünen;False;;A. Peter, Reisen in Afrika;False;-12.337615 , 13.571141;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072691;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;Erongo;;;False;01/02/1955 - 01/02/1955;;;R. Seydel;;;388;;L[oretta] van Zyl;;;Swakopmund, Sw.-Mündung 2-3 m, im Flussbett und Dünenvorland;;False;R. Seydel;;-22.687718878837202 , 14.530620574951174;;;;;Tetragonia L.;;;;
B;Herbarium Berolinense;B101072740;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;10/11/1913 - 10/11/1913;False;False;A. Peter;;False;50623;False;;;True;Kapland: Knysna → die Heads.;False;;A. Peter, Reisen in Afrika 1913/19;False;-34.05864 , 23.069596;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072733;9;8501354;Aizoaceae;indet.;sp.;;Angola;False;;;False;Benguela;;;;04/08/1925 - 04/08/1925;False;False;A. Peter;;False;30061;False;;;True;Lobita-Bai, Strand-Dünen;False;;A. Peter, Reisen in Afrika;False;-12.342261 , 13.568965;;;;False;;;;;
B;Herbarium Berolinense;B101072734;9;8501354;Aizoaceae;indet.;sp.;;Angola;False;;;;Benguela;;;False;04/08/1925 - 04/08/1925;;;A. Peter;;False;30061;;;;True;Lobito-Bai, Strand-Dünen.;;False;A. Peter, Reisen in Afrika 1925/26;False;-12.337268 , 13.57135;;;;False;Aizoon glinoides L.fil.;;;;
B;Herbarium Berolinense;B101072732;9;8501354;Aizoaceae;indet.;sp.;;Mosambik;False;;;;Nampula;;;;10/10/1925 - 10/10/1925;False;False;A. Peter;;False;31260 b;False;;;True;Insel Mozambique, Dächer des Forts und Dünen. Z. 1;False;;A. Peter, Reisen in Afrika 1925/26;False;-15.036055 , 40.733773;;;;False;Aizoaceae;;;;
B;Herbarium Berolinense;B101072730;9;8501354;Aizoaceae;indet.;sp.;;Tansania;;;;False;Singida;;;False;06/01/1926 - 06/01/1926;;;A. Peter;;;34306;;;;True;Deutsch-Ost Afrika [sic!], Uyansi: Tschaya östlich → Kazikazi, km 673, dickes Buschpori, 1250-1270 m ü. M.;;False;A. Peter, Reisen in Afrika 1925/26;;-5.554481111904655 , 34.09744262695313;;;;;Aizoaceae;;;;
B;Herbarium Berolinense;B101072731;9;8501354;Aizoaceae;indet.;sp.;;Tansania;False;;;;Singida;;;False;06/01/1926 - 06/01/1926;False;False;A. Peter;;False;34306;False;;;True;D. Ost Afrika [sic!], Uyansi: Tschaya östl. → Kazikazi, Km 673 dickes Büschpori. c. 1250-1270 m ü. M.;False;;A. Peter, Reisen in Afrika;False;-5.563365523602868 , 34.11598205566407;;;;False;;;;;
B;Herbarium Berolinense;B101072728;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Western Cape;;;False;20/10/1989 - 20/10/1989;;;W. Greuter;;;21969;;;;True;Jonaskop (mountain NE. of Villiersdorp), crest W. of the summit, alt. 1560-1580 m. Ledges of the rocky ridge, on sandstone;;False;;True;-33.97241922333554 , 19.502942562103275;;;;;Erepsia N.E.Br.;;;;
B;Herbarium Berolinense;B101072727;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;24/09/1963 - 24/09/1963;False;False;;;True;;True;;;True;südl. Kapprovinz;False;;W. Schwabe;False;;;;;True;Aizoaceae;;;;
B;Herbarium Berolinense;B101072726;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;;09/10/1989 - 09/10/1989;False;False;W. Greuter;;False;21566;False;;;True;Along the road from Augrabies to Nous, 6 km W of the turnoff to Augrabies National Park, alt. 650 m. Sandy to gravelly road margins,;False;;;True;-28.619654 , 20.283662;;;;False;Mesembryanthemum L.;;;;
B;Herbarium Berolinense;B100530592;9;8501354;Aizoaceae;indet.;sp.;;Spanien;True;;;;Almería;;;;27/07/1984 - 27/07/1984;False;False;G. Kunkel;;False;20862;False;;;True;Pechina, garden, cult.;False;;G. Kunkel;False;36.916226 , -2.439402;;;;False;Aizoaceae;;;;
