specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info
BGBM;B;B 30 0310083;1;14;; ;Pohlia cruda;;Norwegen;;False;False;False;Svalbard;False;False;False;06/08/1976 - 11/08/1976;False;False;J.-P. & G. Frahm, H. Usinger;;False;False;;;True;Vestspitzbergen, Isfjorden, Longyearbyen, Adventdalen;False;False;78.2183 , 15.7487;;False;False
BGBM;B;B 30 0310084;1;14;; ;Pohlia cruda;;Tschechien;;False;False;False;Královéhradecký kraj;False;False;False;01/10/2049 - 31/10/2049;False;False;Zd. Pilous;;False;False;;;True;Ceská Skalice, Babiccino údolí, 280 m.;False;False;50.4162 , 16.0564;;False;False
BGBM;B;B 30 0310085;1;14;; ;Pohlia cruda;;Finnland;;False;False;False;Itä-Suomen lääni(Östra Finlands län);False;False;False;06/08/1972 - 06/08/1972;False;False;S. R. Gradstein & J. G. de Molenaar;;False;False;S. R. Gradstein & J. G. de Molenaar;False;False;N.Karelia: Tohmajärvi, Akkala, Hiidenvaara hill. Hab.: on steep shaded, NE facing, diabasic cliffs;False;False;62.1954 , 30.2831;;False;False
BGBM;B;B 30 0310086;1;14;; ;Pohlia cruda;;Frankreich;;False;False;False;Lorraine;False;False;False;25/08/1992 - 25/08/1992;False;False;J.-P. Frahm;;False;False;;;True;Dépt. Vosges, Hohneck, Wormpselkar, an Felsen und an Quellfluren der subalpinen Stufe 1100 - 1200 m;False;False;48.0374 , 7.01622;;False;False
BGBM;B;B 30 0310087;1;14;; ;Pohlia cruda;;Frankreich;;False;False;False;Rhône-Alpes;False;False;False;22/07/1981 - 22/07/1981;False;False;J.L. De Sloover;;False;False;J.L. De Sloover;False;False;France, Isere, les Deux Alpes, sentier au dessus de Bons-la-Romaine, alt 1500 m, dans un bois clair de Betula, sur talus;False;False;45.0276 , 6.11612;;False;False
BGBM;B;B 30 0310088;1;14;; ;Pohlia cruda;;Polen;;False;False;False;Śląskie;False;False;False;16/05/1981 - 16/05/1981;False;False;K. Jedrzejko, J. Zarnowiec;;False;False;;;True;"Cracow-Wielun Upland. Podlesice near Kroczyce, reserve ""Góra Zbórow"", in the slits of rocks, on carbonate and shaded rocks. With spor.";False;False;50.5737 , 19.5275;;False;False
BGBM;B;B 30 0310089;1;14;; ;Pohlia cruda;;Norwegen;;False;False;False;Svalbard;False;False;False;01/01/1968 - 31/12/1968;False;False;Mus. Botan. Stockholm;;False;False;;;True;Nordkap;False;False;79.8479 , 16.4049;;False;False
BGBM;B;B 30 0310090;1;14;; ;Pohlia cruda;;Österreich;;False;False;False;Steiermark;False;False;False;09/11/1987 - 09/11/1987;False;False;M. Suanjak;;False;False;;;True;Hochschwab: Tragößtal, N-Hang ober dem Grünen See, ca. 800 m, Böschung einer Forststraße;False;False;47.5444 , 15.0572;;False;False
BGBM;B;B 30 0310091;1;14;; ;Pohlia cruda;;Svalbard und Jan Mayen;;False;False;False;(Svalbard Et Île Jan Mayen);False;False;False;01/07/1985 - 01/07/1985;False;False;B. Godzik & K. Grodzinska;;False;False;R. Ochyra;False;False;"West Spitsbergen, Hornsund, Isbjörnkamna, lat. 77°01' N, long 15°33' E [W], Ariekammen; elev. 80 m; southern slope, 20-30°, rich tundra meadow with Chrysosplenium pentandrum and Cochlearia officinalis, s. l.";False;False;77.0155 , 15.5458;;False;False
BGBM;B;B 30 0310092;1;14;; ;Pohlia cruda;;Frankreich;;False;False;False;Franche-Comté;False;False;False;17/09/1987 - 17/09/1987;False;False;Frahm;;False;False;;;True;Frankreich. Dépt. Haute-Saône, zwischen Faucogney und Esmoulières, an senkrechten N-exponierten Hornfelsklippen, ca. 500 m elev.;False;False;47.8494 , 6.5924;;False;False
BGBM;B;B 30 0310093;1;14;; ;Pohlia cruda;;Frankreich;;False;False;False;Lorraine;False;False;False;28/03/1988 - 28/03/1988;False;False;Frahm;;False;False;Frahm;False;False;Dép. Vosges, Autrive bei St. Âmé E Remiremont, an Felsen, Granit, 550 msm;False;False;48.0255 , 6.67069;;False;False
BGBM;B;B 30 0310094;1;14;; ;Pohlia cruda;;Svalbard und Jan Mayen;;False;False;False;(Svalbard Et Île Jan Mayen);False;False;False;28/06/1985 - 28/06/1985;False;False;B. Godzik & K. Grodzinska;;False;False;H. Bednarek-Ochyra;False;False;Svalbard, West Spitsbergen, Hornsund: SE-facing slope of Ariekammen. In wet depressions under rocks.;False;False;77.0167 , 15.5167;;False;False
BGBM;B;B 30 0310095;1;14;; ;Pohlia cruda;;Norwegen;;False;False;False;Svalbard;False;False;False;22/06/1986 - 22/06/1986;False;False;B. Godzik % K. Grodzinska;;False;False;H. Bednarek-Ochyra;False;False;Svalbard, West Spitsbergen, Hornsund: Revdalen  on strongly insolated rocks on southern part;False;False;77.0333 , 15.35;;False;False
BGBM;B;B 30 0310096;1;14;; ;Pohlia cruda;;Schweden;;False;False;False;Jämtlands län;False;False;False;11/08/1981 - 11/08/1981;False;False;Jan-Peter Frahm;;False;False;;;True;"Schweden: Härjedalen, 15 km SSE Tännäs an der Str. 311, ca. 30 km SSE Funäsdalen; S-exp. Felswand an E-Ende des Fräsjön, Birken-Fichtenwald, ca. 700 msm.";False;False;62.3668 , 12.799;;False;False
BGBM;B;B 30 0310097;1;14;; ;Pohlia cruda;;Schweden;;False;False;False;Dalarnas län;False;False;False;08/05/2021 - 08/05/2021;False;False;Gösta R. Cedergren;;False;False;;;True;Norrbärke sn., Schisshyttan, auf einer Bergwand;False;False;60.221 , 15.2745;;False;False
BGBM;B;B 30 0310098;1;14;; ;Pohlia cruda;;Tschechien;;False;False;False;Královéhradecký kraj;False;False;False;01/10/2049 - 31/10/2049;False;False;Zd. Pilous;;False;False;;;True;Bohemia. Ceská Skalice, Babiccino údolí, 280 m.;False;False;50.4141 , 16.0523;;False;False
BGBM;B;B 30 0310099;1;14;; ;Pohlia cruda;;Schweden;;False;False;False;Dalarnas län;False;False;False;01/07/1981 - 31/07/1981;False;False;C. Indebetou;;False;False;;;True;Schweden, Dalarna, Avesta;False;False;60.1453 , 16.1738;;False;False
BGBM;B;B 30 0310100;1;14;; ;Pohlia cruda;;Schweden;;False;False;False;Stockholms län;False;False;False;09/07/2022 - 09/07/2022;False;False;C. Alb. Tärnlund;;False;False;;;True;Uppland, Stockholm, Drottningholms Park;False;False;59.3215 , 17.8839;;False;False
BGBM;B;B 30 0310101;1;14;; ;Pohlia cruda;;Schweden;;False;False;False;Västernorrlands län;False;False;False;22/06/2032 - 22/06/2032;False;False;S. Grapengiesser;;False;False;;;True;Ångermanland, Nordingrå sn., Jeresta;False;False;62.9471 , 18.2513;;False;False
BGBM;B;B 30 0310102;1;14;; ;Pohlia cruda;;Schweden;;False;False;False;Västerbottens län;False;False;False;26/07/2024 - 26/07/2024;False;False;Carl Stenholm;;False;False;;;True;Schweden: Lycksele Lappmark, Tärna, Strimasund, Strömaknösarne, Kallanobben;False;False;66.0542 , 14.8814;;False;False
BGBM;B;B 30 0310103;1;14;; ;Pohlia cruda;;Norwegen;;False;False;False;Sør-Trøndelag;False;False;False;02/08/1981 - 02/08/1981;False;False;J.-P. Frahm;;False;False;;;True;"Soer Troendelag, Tal der Vaula, 6 km E Brekken, ca. 40 km E Roeros, subalpiner Birkenwald, ca. 800 msm, ca. 62'42""N, 11'56""E";False;False;62.6471 , 11.8669;;False;False
BGBM;B;B 30 0310104;1;14;; ;Pohlia cruda;;Schweden;;False;False;False;Jämtlands län;False;False;False;11/08/1981 - 11/08/1981;False;False;J.-P. Frahm;;False;False;;;True;Schweden. Härjedalen, 15 km SSE Tännäs an der Str. 311, ca. 30 km SSE Funäsdalen, S-Exp.- Felswand an E-Ende des Fräsjön, Birken- Fichtenwald, ca. 700 msm.;False;False;62.3656 , 12.7961;;False;False
BGBM;B;B 30 0310105;1;14;; ;Pohlia cruda;;Schweden;;False;False;False;Jämtlands län;False;False;False;25/07/2000 - 25/07/2000;False;False;Magnus Östman;;False;False;;;True;Schweden: Hälsingland, Ängersjö sn., Risbergets nördlicher Abhang.;False;False;61.9079 , 14.7693;;False;False
BGBM;B;B 30 0310106;1;14;; ;Pohlia crudoides;;Schweden;;False;False;False;Jämtlands län;False;False;False;21/07/2012 - 21/07/2012;False;False;Wilh. & Sigfr. Arnell;;False;False;;;True;Undersåkers sn., Vällista, Storbäcken;False;False;63.2833 , 13.1333;;False;False
BGBM;B;B 30 0310107;1;14;; ;Pohlia crudoides;;Schweden;;False;False;False;Jämtlands län;False;False;False;28/07/1966 - 28/07/1966;False;False;Nils Hakelier;;False;False;;;True;"Flora Suecica. Jämtland, Undersåker; am Bach zwischen Skavhuggstjärn und Henån, an Felsen.";False;False;63.3142 , 13.2529;;False;False
BGBM;B;B 30 0310108;1;14;; ;Pohlia crudoides;;Vereinigtes Königreich;;False;False;False;Highland;False;False;False;31/08/1965 - 31/08/1965;False;False;;;;;;;True;Scotland. Sgur nan Conbhairean, ... Forest Easterness;False;False;57.177 , -5.05737;;False;False
BGBM;B;B 30 0310109;1;14;; ;Pohlia cucullata;;Schweiz;;False;False;False;Bern(Berne);False;False;False;26/08/2008 - 26/08/2008;False;False;Frahm;;False;False;;;True;"Flora von der Schweiz. Berner Oberland, Sustenpass, N Steingletscher; alpine Wiesen und Gletschevorfelder auf Silikat, Lok. 3, Höhe: 2100 m, No. 2006341";False;False;46.7221 , 8.4253;;False;False
BGBM;B;B 30 0310110;1;14;; ;Pohlia cucullata;;Schweiz;;False;False;False;Bern(Berne);False;False;False;17/09/2013 - 17/09/2013;False;False;P. Culmann;;False;False;;;True;Schweiz : Kanton Bern, Haslital, am Grimselsaumpfad in etwa 1550 m s.m., auf torfartigem Boden zwischen Felsblöckken mit Pohlia nutans u. Hypnum uncinatum;False;False;46.6955 , 8.27042;;False;False
BGBM;B;B 30 0310111;1;14;; ;Pohlia erecta;;Norwegen;;False;False;False;;;;True;13/07/1970 - 13/07/1970;False;False;Frahm;;False;False;;;True;Hardangervidda, 1100 m, feuchte Alluvion eines Schmelzwasserbaches, submers nur steril;False;False;;;;True
BGBM;B;B 30 0310112;1;14;; ;Pohlia carnea;;Slowenien;;False;False;False;Ptuj;False;False;False;20/04/1985 - 20/04/1985;False;False;J.Glowacki;;False;False;;;True;Bei Wurmberg nahe Pettau;False;False;46.4854 , 15.7892;;False;False
BGBM;B;B 30 0310113;1;14;; ;Pohlia carnea;;Deutschland;;False;False;False;Niedersachsen;False;False;False;22/03/1998 - 22/03/1998;False;False;T. Feuerer & G. Ernst;;False;False;;;True;Reg.-Bez. Lüneburg, Landkreis Harburg, Beckedorf, Sandgrube, lehmiger, mutterbodenfreier Rand mit Steinia geophana, Thrombium epigaeum und wenigen Moosen, 80 m;False;False;53.4194 , 9.95365;;False;False
BGBM;B;B 30 0310114;1;14;; ;Pohlia carnea;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;05/05/1991 - 05/05/1991;False;False;Frahm;;False;False;Frahm;False;False;Kr. Kempen-Krefeld, Hülser Bruch am westrand des Hülser Berg, Brachfläche südlich Boomdyk, auf offenem, tonigen Erdblößen, TK: 4605;False;False;51.3796 , 6.53063;;False;False
BGBM;B;B 30 0310115;1;14;; ;Pohlia carnea;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;25/04/1992 - 25/04/1992;False;False;Frahm;;False;False;;;True;Kreis Kempen-Krefeld, Fliethgraben bei St. Hubert;False;False;51.3834 , 6.45517;;False;False
BGBM;B;B 30 0310116;1;14;; ;Pohlia carnea;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;11/07/1993 - 11/07/1993;False;False;Frahm;;False;False;;;True;Deutschland. Nordrhein-Westfalen, Kr. Kleve, Unterlauf der Kalflack gegenüber Emmerich, auf Ton an senkrechten Abbrüchen am Flußufer.;False;False;51.8152 , 6.23903;;False;False
BGBM;B;B 30 0310117;1;14;; ;Pohlia carnea;;Tschechien;;False;False;False;Jihomoravský kraj;False;False;False;24/05/2010 - 24/05/2010;False;False;Josef Podpera;;False;False;;;True;Mähren: Rakovice [Rakvice] bei Kostel [Podivín], Ausstich;False;False;48.8589 , 16.813;;False;False
BGBM;B;B 30 0310118;1;14;; ;Pohlia carnea;;Schweden;;False;False;False;Gotlands län;False;False;False;04/06/1972 - 04/06/1972;False;False;Nils Hakelier;;False;False;;;True;Gotland, Hangvar, Ireviken;False;False;57.8371 , 18.5866;;False;False
BGBM;B;B 30 0310119;1;14;; ;Pohlia carnea;;Schweden;;False;False;False;Gotlands län;False;False;False;01/05/1953 - 01/05/1953;False;False;Åke Hovgard;;False;False;;;True;Sweden: Gotland, Hoburgen;False;False;56.929 , 18.1387;;False;False
BGBM;B;B 30 0310120;1;14;; ;Pohlia carnea;;;;;;True;;;;True;;;True;;;;True;;;True;;;True;;;;True
BGBM;B;B 30 0310121;1;14;; ;Pohlia carnea;;Schweden;;False;False;False;Skåne län;False;False;False;25/06/2025 - 25/06/2025;False;False;Åke Hovgard;;False;False;;;True; Skane, Svalöv sn., Lönnstorp;False;False;55.9376 , 13.0765;;False;False
BGBM;B;B 30 0310122;1;14;; ;Pohlia carnea;;Schweden;;False;False;False;Jönköpings län;False;False;False;05/05/1991 - 05/05/1991;False;False;H. Wilh. Arnell;;False;False;;;True;Jönköpping Vetterns Ufer;False;False;57.786 , 14.1565;;False;False
BGBM;B;B 30 0310123;1;14;; ;Pohlia drummondii;;Russland;;False;False;False;(Yamalo-Nenetskiy avtonomnyy okrug);False;False;False;28/07/1996 - 28/07/1996;False;False;I.V. Czernyadjeva et E. Ju. Kuzmina;;False;False;I.V. Czernyadjeva et E. Ju. Kuzmina;False;False;West Siberia. Yamal Peninsula, delta of Ob River, vicimity of Sunyaj-Sale Settlement.  66°55'N, 71°18'E. Grass community on river terrace.;False;False;66.9086 , 71.3874;;False;False
BGBM;B;B 30 0310124;1;14;; ;Pohlia drummondii;;Österreich;;False;False;False;Steiermark;False;False;False;19/08/1991 - 19/08/1991;False;False;J. Poelt & H. Köckinger;;False;False;H. Köckinger;False;False;Schladminger Tauern: Sauberg SSW Schladming an der E-Seite oberhalb der Krugeckscharte, ca. 2300 m.;False;False;47.3066 , 13.6619;;False;False
BGBM;B;B 30 0310125;1;14;; ;Pohlia drummondii;;Schweden;;False;False;False;Jämtlands län;False;False;False;23/07/2013 - 23/07/2013;False;False;Sigfrid Arnell;;False;False;;;True;Are sn., Snasahögarna;False;False;63.2246 , 12.3399;;False;False
BGBM;B;B 30 0310126;1;14;; ;Pohlia drummondii;;Schweden;;False;False;False;Norrbottens län;False;False;False;10/07/2002 - 10/07/2002;False;False;C. Jensen et H. Wilh. Arnell;;False;False;;;True;Schweden: Lapponia lulensis, regio Sarjekensis, in alpe Pårtefjäll, prope rivulum Sökokjok.;False;False;67.2083 , 17.9558;;False;False
BGBM;B;B 30 0310127;1;14;; ;Pohlia drummondii;;Österreich;;False;False;False;Tirol;False;False;False;03/09/1998 - 03/09/1998;False;False;Frahm;;False;False;;;True;Österreich. Osttirol, hohe Tauern, Matreier Tauerntal, Innergschlöß, rechte Seite des Gschlößbaches zw. Matreier Tauernhaus und Gasthof Venedigerblick, ca. 1700-1900 m.;False;False;47.1242 , 12.4522;;False;False
BGBM;B;B 30 0310128;1;14;; ;Pohlia drummondii;;Schweiz;;False;False;False;Graubünden(Grisons);False;False;False;20/08/1979 - 20/08/1979;False;False;J.-P. Frahm;;False;False;;;True;Schweiz, Graubünden, Val Lumnezia, Lumbrein, NW-exp. Picea-Wälder und Kalkfelsen, 1400 - 1800 m;False;False;46.6833 , 9.13592;;False;False
BGBM;B;B 30 0310129;1;14;; ;Pohlia drummondii;;Frankreich;;False;False;False;Alsace;False;False;False;15/08/2041 - 15/08/2041;False;False;F./K.Koppe;;False;False;;;True;S. Vogesen  : 7908  Metzeral, Kastelberg, am Kalten Brunnen, 1300m;False;False;48.0208 , 7.00222;;False;False
BGBM;B;B 30 0310130;1;14;; ;Pohlia drummondii;;Tschechien;;False;False;False;Královéhradecký kraj;False;False;False;01/09/2049 - 30/09/2049;False;False;Zd. Pilous;;False;False;;;True;Bohemia, Montes Krkonose (= Riesengebirge), prope hospicum Lucni bouda, 1400 m;False;False;50.7345 , 15.697;;False;False
BGBM;B;B 30 0310131;1;14;; ;Pohlia drummondii;;Frankreich;;False;False;False;Alsace;False;False;False;08/07/1997 - 08/07/1997;False;False;Frahm;;False;False;;;True;Frankreich. Dépt Haut-Rhin, Unterhalb Spitzenkopf (Col de la Schlucht), Waldweg 1050 m.;False;False;48.0628 , 7.03623;;False;False
BGBM;B;B 30 0310132;1;14;; ;Pohlia drummondii;;Schweiz;;False;False;False;Bern(Berne);False;False;False;23/08/1979 - 23/08/1979;False;False;J.-P. Frahm;;False;False;;;True;Schweiz: Berner Oberland, Oberaar 6 km WSW Grimselpass, S-expon. alpine Vegetation, 2350 m.;False;False;46.55 , 8.26667;;False;False
BGBM;B;B 30 0310133;1;14;; ;Pohlia drummondii;;Schweiz;;False;False;False;Wallis(Valais);False;False;False;25/08/1979 - 25/08/1979;False;False;J.-P. Frahm;;False;False;;;True;Schweiz: Wallis, NE Gletsch, vor Feld des Rhonegletsches, 1780 m.;False;False;46.5652 , 8.36626;;False;False
BGBM;B;B 30 0310134;1;14;; ;Pohlia drummondii;;Island;;False;False;False;Vesturland;False;False;False;25/07/1973 - 25/07/1973;False;False;Frahm;;False;False;No-Richter [Nordhorn-Richter];False;False;Island. Hadegishnukur westl. Geitlandsjökull, auf offenem Sand an einem schmalen Schmelzwasserbach in Menge.;False;False;64.6 , -20.7;;False;False
BGBM;B;B 30 0310135;1;14;; ;Pohlia drummondii;;Italien;;False;False;False;Trento;False;False;False;20/09/1973 - 20/09/1973;False;False;G. Schwab;;False;False;G. Schwab;False;False;Südtirol. Auf feuchter Erde über Porphyr oberhalb des Lago delle Stellume [Stellune] (Fleimstaler Berge), ca. 2.100 m;False;False;46.196 , 11.4975;;False;False
BGBM;B;B 30 0310136;1;14;; ;Pohlia drummondii;;Österreich;;False;False;False;Steiermark;False;False;False;09/08/1967 - 09/08/1967;False;False;Lauer;;False;False;F. Koppe;False;False;Stubastal, Wildbach oberhalb Bärenbach, auf feuchtem Gneissand;False;False;46.8451 , 15.2081;;False;False
BGBM;B;B 30 0310137;1;14;; ;Pohlia elongata;;Österreich;;False;False;False;Tirol;False;False;False;01/09/1993 - 01/09/1993;False;False;Frahm;;False;False;;;True;Kreis Vent, Aufstieg vom Stablein zum Wilden Männle, auf Feinerde zwischen Gletscherschutt, Höhe 2800 m;False;False;46.8696 , 10.8924;;False;False
BGBM;B;B 30 0310138;1;14;; ;Pohlia elongata;;Österreich;;False;False;False;Tirol;False;False;False;01/09/1993 - 01/09/1993;False;False;Frahm;;False;False;;;True;Kreis Vent, Aufstieg vom Stablein zum Wilden Männle. Auf Feinerde zwischen Gletscherschutt, Höhe: 2800 m, Glimmerschiefer;False;False;46.8755 , 10.8998;;False;False
BGBM;B;B 30 0310139;1;14;; ;Pohlia elongata;;Schweden;;False;False;False;Norrbottens län;False;False;False;31/07/2029 - 31/07/2029;False;False;Rudolf Florin;;False;False;;;True;Schweden, Pite Lappmark, Arjeplog sn., Ferras 650 - 800 m.ü.m.;False;False;66.0515 , 17.8901;;False;False
BGBM;B;B 30 0310140;1;14;; ;Pohlia elongata;;Schweden;;False;False;False;Västernorrlands län;False;False;False;04/07/2006 - 04/07/2006;False;False;H. Wilh. Arnell;;False;False;;;True;Schweden: Ångermanland, Säbrå sn., Lungö, am Meeresufer.;False;False;62.6413 , 18.0918;;False;False
BGBM;B;B 30 0310141;1;14;; ;Pohlia elongata;;Frankreich;;False;False;False;Alsace;False;False;False;07/09/1985 - 07/09/1985;False;False;Frahm, Rastetter et al.;;False;False;;;True;Dep haute Rhin, Hohneckgebiet, Frankental (oberes Munstertal), ca. 1100m, E expon. Hohneckhang;False;False;48.0414 , 7.01714;;False;False
BGBM;B;B 30 0310142;1;14;; ;Pohlia elongata;;Tschechien;;False;False;False;Královéhradecký kraj;False;False;False;01/06/1953 - 30/06/1953;False;False;Zd. Pilous;;False;False;;;True;Bohemia,Krkonoše: Sedmidolí, ad terra sterilis.;False;False;50.7099 , 15.6281;;False;False
BGBM;B;B 30 0310143;1;14;; ;Pohlia elongata;;Schweden;;False;False;False;Östergötlands län;False;False;False;20/09/1971 - 20/09/1971;False;False;Hj. Mosén;;False;False;;;True;Motala sn., Lemunda;False;False;58.6049 , 14.92;;False;False
BGBM;B;B 30 0310144;1;14;; ;Pohlia elongata;;Schweiz;;False;False;False;Graubünden(Grisons);False;False;False;20/08/1979 - 20/08/1979;False;False;J.-P. Frahm;;False;False;;;True;Schweiz: Grubünden, Val Lumnezia, Lumbrein, NW-exp. Picea-Wälder und Kalkfelsen, 1400-1800 m.;False;False;46.6854 , 9.13276;;False;False
BGBM;B;B 30 0310145;1;14;; ;Pohlia elongata;;Vereinigtes Königreich;;False;False;False;Highland;False;False;False;16/07/1978 - 16/07/1978;False;False;Frahm;;False;False;;;True;Schottland, Region Seven Sisters National Park bei Shiel bridge SÖ Kyle of Lochalsh  n-exponierte Berglehne mit heidemooren und outcrops;False;False;57.2486 , -5.5682;;False;False
BGBM;B;B 30 0310146;1;14;; ;Pohlia elongata;;Vereinigtes Königreich;;False;False;False;Highland;False;False;False;11/07/1978 - 11/07/1978;False;False;Frahm;;False;False;;;True;Schottlmd, Moidart, Sran Dubh an Elich bei Glenmoidart,  wnw exp. steiler Hang  200-450 msm;False;False;56.8092 , -5.722;;False;False
BGBM;B;B 30 0310147;1;14;; ;Pohlia elongata;;Vereinigtes Königreich;;False;False;False;Highland;False;False;False;11/07/1978 - 11/07/1978;False;False;Frahm;;False;False;;;True;Moidart, Sran Dubh an Elich bei Glenmoidart,  WNW exponierter steiler Hang 200-450 msm;False;False;56.8048 , -5.72444;;False;False
